Class	Name	MPIMP-ID	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h
MSTs	A142016-101	A142016-101	3.302082999	4.685698856	5.824918239	3.520234953	4.576506708	5.382745938	3.694763007	5.970679537	3.292053233	2.994100092	5.510051106	3.089991933	4.29324119	3.645304223	3.625182807	3.735606145	2.132565218	6.660693797	3.105301473	3.772722143	5.768458222	2.015004846	3.174110765	3.613906571	4.205337418	4.079017098	2.117071681	4.760648643	3.397713992	5.433239218	2.342641531	4.693018493	7.270213021	4.692435104	4.570531513	4.08534054	1.253422028	3.1285871	1.159795092	4.548317221	7.004265609	6.057790267	5.336284901	3.168415657	5.537500575	3.620442927	3.922890086	5.903088129	5.061833139	2.94601419	4.001670408	2.675380133	5.117910968	4.844999077	5.613641471	6.229448329	4.202335116	4.99372844	6.835414362	2.182511272	4.683974821	2.631360782	6.772934245	4.28689122	4.147843456	4.63593616	6.044323991	6.908478377	6.661518235	4.180416174	4.998291214	2.973094602	4.409518531	3.231003123	5.3849301	6.421716392	3.341606927	4.77704647	4.420940954	5.354199562	5.93798643	3.7029147	3.903952393	5.098300616	3.813099606	3.433138108	2.385890538	6.138500919	3.468871748	4.259412661	4.232171723	5.257219947	5.803387835	5.47745339	4.106844604	3.22194126	1.743380829	3.633989965	3.266689345	4.027649756	7.880039878	6.737545369	5.250900215	5.195619911	6.742782198	6.388394253	4.028442412	5.257476435	3.717261827	3.69775412	4.070090535	3.162718266	5.364091603	3.750076065	6.083251261	4.338866844	5.21620308	4.761144965	5.494632982	4.201245073
MSTs	A143003-101	A143003-101	5.035145712	9.453768738	9.351455881	6.717453341	6.656961759	7.304351276	6.132912959	8.931621977	6.984344179	6.258589577	7.62747456	5.619841627	7.065650071	8.510175522	7.169695637	7.572600991	6.075708303	10.76559496	7.714227462	6.240485654	8.281934782	7.578488248	6.689513047	6.503859342	5.904519605	8.186593386	6.463916273	8.862874561	7.139445967	7.075491191	6.48117404	8.826164204	12.95942455	8.56198549	10.06071898	7.851249179	6.556517288	8.227596507	7.344791383	7.195061699	8.759217196	8.870417619	6.377222866	6.718586587	6.667015096	6.96569478	7.278232316	9.183100633	7.290299894	6.759078809	7.032704609	5.617014455	7.618709949	8.155820663	7.041519562	7.852904808	5.927273645	6.425206105	10.21870626	6.899359455	6.646613872	5.019248636	8.481797122	7.940159823	5.657561399	6.518612332	8.247269197	7.896099255	7.626035361	7.350868302	6.690091179	6.320488422	6.379018947	6.880210626	7.719220519	7.679172847	6.432438776	7.374380323	7.469120148	6.882142865	7.656710604	7.462531628	5.937431731	8.066921209	6.936658564	7.032945481	6.210411012	9.945699181	6.930023723	6.444422886	8.175903412	7.715715613	9.238997066	8.331990871	8.420121538	9.755118716	7.616223087	6.77099076	9.181559177	8.39015366	8.77384636	8.713526838	8.158422004	7.737110233	8.035535296	8.71760962	8.422775994	8.841579405	7.950830198	6.647048607	6.496823401	7.505230365	7.630820964	7.658875571	8.043346996	8.401093345	7.087526788	6.1812619	9.258840153	7.560799011
MSTs	A144007-101	A144007-101	5.7116955	2.107967754	3.353076081	4.229337704		6.443899811	6.057882339	5.336239746	2.046576891	2.124621972	4.217167894	3.623931284	0.947549598	1.802112986		1.758666792		0.999079142	0.894386794		1.572699583	1.167171976	0.887009151	1.413644614	1.891971417	1.94913805	1.04162035	1.457915582	1.72137731			0.496039007				1.106498402			0.568991554		3.954123605	1.617367403	1.79412358		0.92955391	0.790207135	1.457572686	1.199167752	0.749671404				0.707099931	1.343475608			0.670071144				2.436212253	1.280263904	1.979585064	2.842258045			1.626979912				1.104244785										1.008578164	0.761657589		0.889106781		1.42447034		1.645040807	1.060206716			2.514206368	1.126538396	0.859354786		1.250707223				0.945895022	1.646946508	0.852315581	0.68909055		0.715540204									0.606047389			1.048518637	0.66679339		
MSTs	A145008-101	A145008-101	3.24585384	3.940704522	5.217563887	3.38148821	5.357594926	4.20918868	3.918752452	5.309217787	2.300189107	2.674549446	2.618362114	3.313166825	3.188525626	2.058487414	2.721142007	3.225830753		5.857434705	2.692010514	2.622833844	3.695985709		2.977080712	6.011835762	4.204841262	2.852116807	1.877792412	3.775779218	2.614049211	2.948346296		2.854609025	4.462709931	8.47028009	2.790085736			2.947112195		4.093394635	5.631191871	5.439361896	9.207976296	3.313984023	5.592679095	2.279664385	3.936240259	5.689525915	7.451197904	1.751757574	2.684510513	2.039601797	5.348719464	4.421296131	5.348293116	3.886449463	3.23017335	3.420550575	10.10300555		3.755583612	1.805359695	4.920405458	3.079345416	4.73342777	2.486039691	4.756298824	4.801734378	9.224795449	2.56823397	3.454888441	1.737226154	3.040389718	2.010514028	4.293500944	8.366819194	2.23335332	3.615605391	3.849399601	3.111652087	3.543850566	3.111918598	4.342662563	7.98429515	3.559160792	2.34474791		5.087870792	3.882422339	5.723150953	1.825596589	6.496345844	5.916319522	8.315629241	3.624943542			3.067843739		3.997380319	5.421877418	3.433800406	8.653586105	3.354660726	5.482270971	3.031683368	4.657004984	2.987475045	2.147855272	2.920923882	2.542326301	1.824005973	4.995658259	2.684717285	3.776463152	2.535908653	3.526717304	3.019117137	9.125356508	2.161839468
MSTs	A145015-101	A145015-101	5.586520863	10.54518787	9.306261521	7.187825178	6.479867506	7.816804452	6.439717378	8.79780432	7.347242351	6.385197197	7.761401792	5.791378689	7.011276674	8.551608134	7.770950604	7.974288764	6.815084418	10.65513452	7.840682296	6.496078142	8.104487252	7.674853203	6.65443809	7.116246322	7.20912696	8.722717318	7.440389158	9.142373001	7.6853926	7.324867467	6.879663245	9.251047197	12.61857174	8.683706485	8.906888839	8.929993009	6.584813443	8.08953049	7.25343864	7.746043559	9.388107246	9.882337482	6.628305558	6.94126099	7.305571935	7.434248244	8.121544338	9.44837396	6.451776518	7.246954934	7.425612949	6.25410944	6.962484973	8.61000864	7.008000598	8.18252935	6.079559791	7.106305028	10.17824655	7.12412233	6.666520356	5.563217215	8.736296783	7.664517496	5.85798543	6.89195001	8.122372682	8.027713442	7.132576778	7.412685735	7.058091024	6.081617975	6.60564165	7.422289972	7.15040899	8.013054453	7.528919234	7.150393146	7.636846961	6.788367042	9.182025309	7.502979103	6.435271087	7.978096349	7.148697572	7.630217479	7.142918437	9.926000101	7.755446363	6.434508521	8.985804721	9.058800891	10.37076946	8.483844006	8.409804919	10.28842666	7.522896732	6.585346335	10.02542609	8.71629729	9.514598362	9.371945752	8.682519648	8.235553376	8.279246313	9.214729141	8.818786173	8.710461135	7.884292653	6.718061983	7.26159371	7.506504642	8.147573245	7.988136743	8.029081275	8.673095519	7.41983601	6.542782608	9.679128134	7.925858738
MSTs	A145016-101	A145016-101	0.784037534	1.227202807	1.241124763	0.850154304	0.704575264	0.899012941	0.908224149	1.228552329	1.045493798	0.858825354	0.825211017	0.694251213	0.668879331	0.795781145	0.68788307	0.81125839	0.604733656	0.954748609	0.750705738	0.6936172	0.676647128	0.645977617	0.537549181	0.625533012	0.580982913	0.820596612	0.903516695	0.870238903	0.70830499	0.767625337	0.624786158	0.816348034	1.145469333	0.821999164	0.947643294	0.913773871	0.615448321	0.703668376	0.606167541	0.63170267	1.179791791	1.253607816	0.818947524	0.73085591	0.88832692	0.900353042	0.924296071	1.030553627	0.84465852	0.877150308	0.741535309	0.74712844	0.699565085	0.837178498	0.661442277	0.752615589	0.730752415	0.782086311	0.882582976	0.691211117	0.67675457	0.541095972	0.834175543	0.690453102	0.595176517	0.605965758	0.78331489	0.707328696	0.618470434	0.564907887	0.677521563	0.467596505	0.57504747	0.657201272	0.548205448	0.79428	0.663428007	0.720674314	0.63102012	0.46970354	1.116666456	0.787808678	0.629313589	0.949273651	0.761548034	1.026551428	0.79316909	0.956994283	0.858434474	0.664174886	0.824644221	0.943077953	1.066513464	0.683942662	0.787274733	0.878044801	0.615102796	0.595683351	0.9892338	0.856876091	0.876532384	0.893522936	0.759746971	0.831804396	0.623166399	0.897669898	0.747077116	0.806991873	0.638908555	0.497687391	0.811313071	0.610416011	0.553025881	0.758811521	0.625841729	0.765088463	0.69500338	0.514778402	0.663065189	0.733392114
MSTs	A147011-101	A147011-101	0.444351587	0.591311128	0.785741601	0.407444102	0.46123295	0.703285163	0.459106716	0.803183074	0.904388108	0.481534535	0.400088782	0.424401486	0.3172812	0.363941092	0.336462697	0.355267251	0.338147711	0.556135671	0.313002612	0.479058084	0.234177866			0.410324558		0.344490686	0.386993078	0.495732766	0.278138519	0.320992955	0.280586329	0.221926138	0.365224755	0.392007743	0.557838129	0.457406665	0.253272668	0.255901767		0.407732635	0.833382126	0.793418675		0.346283846	0.471534008	0.710742057	0.498124391	0.753723397	0.623318451	0.431015284	0.413350417	0.431005912	0.552992879	0.270306764	0.311843829	0.240713552	0.227187073	0.548221888	0.261188471	0.245461136	0.320600848	0.331865875	0.373141728	0.26217016		0.199409582	0.379922189	0.366672681	0.228175771												0.580306631	0.45056321	0.302977534	0.617101081		0.682001516	0.39922404	0.338900905	0.436213704	0.40027949	0.298082202	0.47991477	0.442559036	0.315402495	0.391955892			0.416441613			0.461090264	0.425074345			0.273138468	0.428517066		0.302792126			0.231320776	0.331309762		0.41448667	0.273088242	0.281143845			0.248201518	
MSTs	A148006-101	A148006-101	0.95147199	1.249941803	1.232772286			1.315493307		1.124932313	1.531228385		1.147468872	1.236262035	0.85153661			1.090805642	0.953533513		1.301017992	0.916907467	0.955131576						0.8885468	1.497649821	1.019969086		0.689064374	1.034646418	1.578455839	1.25759627	1.156413746	1.789396475	0.929420797		0.889496685	1.106164206	1.922076384	2.07833607	1.296902337	1.108243783	1.074566736	1.388778663	1.193433367	2.023344163	1.345865313	0.904893893	1.181861673	0.966830651		0.889625729	1.239632144		1.000161811	1.773513439			1.163278841	0.811295828	1.505030715	0.962200039		0.723338693	1.094702824	1.023811097	1.102066479				0.868430921			0.901935208	0.863752612				1.453726633	2.067795381	2.066590456	2.39577599		1.620156301	1.392814137	1.631087635	1.478395223	1.860146904	1.536900628	1.521550768	1.546320542	3.108340511	1.099069201			1.316330079			2.359747456	1.910790927	3.230114599	5.334285867	4.296801685	1.869249381	5.050291526	2.107135714	2.10187644		1.51234913	1.433321335		1.353689277	2.577402236	1.347156822	3.082546408	2.258928104		2.850524149
MSTs	A155004-101	A155004-101	0.952304384	1.210788279	0.640464614	0.387974326	0.513707937	0.544902211	0.711589953	0.469392912	0.56596162	0.34437637	0.512646754	0.398495245	0.350685886	0.458545747	0.276795858	0.332957883	0.331977776	0.411446884	0.374947413	0.247955825	0.775296978	0.844286755	0.414156533	0.386341197	0.53868466	0.674722702	0.521982558	0.644365248	0.636613815	0.500746237	0.37274708	0.589020125	0.971806367	0.413066815	0.274197645	1.054502748	0.331135903	0.375896954	0.469354164	0.712740754	1.566051819	1.563303852	1.142472366	0.947497943	1.001588005	0.721215549	1.050672537	1.64116824	1.425711875	0.660062173	0.61391764	0.750545675	0.921381245	0.649862187	0.617516504	1.099084819	1.168629757	0.985322344	0.712333991	0.681271134	1.364197061	0.96580186	1.554431685	1.174350215	0.663928239	1.294714783	1.405041616	1.328797943	1.1247188	0.868884613	1.409749665	0.59809479	1.020408054	1.171302069	0.823215613	0.807232431	0.823788557	0.587144114	0.918556273	0.414795754	0.701270925	0.734142501	0.567127647	0.682186993	0.747955823	0.64920956	0.667140767	0.750220809	0.61277751	0.620736025	0.750016741	0.877775011	0.622554592	0.769028367	0.36066317	0.58767197	0.452254557	0.461245199	0.390163768	0.480136646	0.999648594	1.099976729	0.976311134	1.047926107	1.004220695	0.75376374	0.75549718	0.687115905	0.876786321	0.937043809	1.044772564	1.306415265	1.063798241	1.065345711	0.911136963	0.643083963	0.974690171	0.82449721	0.588874151	0.785280042
MSTs	A157008-101	A157008-101	0.51238986					1.462321605	1.266404542	0.862073199			1.422617062										0.770884772					0.634989466		0.654110656	1.085771064	0.529835505													2.034222005																		0.695056041		0.904114812	1.989783064			0.44524759				0.749761091																														1.055960447	0.525112731																	0.529598223	
MSTs	A157012-101	A157012-101	0.348940744		0.336696465	0.338330167		1.084879615	0.547793678	0.828072573			1.018121166		0.261496015								0.557022366				0.722393847	0.470327793		0.622574362	0.784929043	0.583301479			0.238845097								0.189712244	0.195587542	1.481948366		0.178013423				0.164859752						0.495368604						0.397069294	0.138377783	0.748705639	1.959006512			0.267606551	0.177114268	0.287830465		0.471094512																					0.197988827		0.200935169							0.704715702	0.335980964			0.265616772	0.129583723				0.378593335				0.22693262			0.343845484	0.405184708	0.279294767	
MSTs	A159003-101	A159003-101	0.844837005	0.965880417	0.868970832	1.066569982	0.707276359	0.88992428	0.784654584	0.985475106	0.980335824	0.481166809	1.062739764	0.51802353	0.645921183	0.809005117	0.563822244	0.531626803	0.509341684	0.762472714	0.606533212	0.602463425	1.161689161	1.102322999	0.729077766	0.688494641	0.753078544	1.177585935	1.318250992	1.257769129	1.209817915	1.199651416	0.672069144	0.95543296	1.81430362	0.7189498	0.674982516	1.611201919	0.656518087	0.545579917	0.746696192	1.20910016	0.725579389	0.801369537	1.062459367	0.332912087	0.738325346	0.342813996	0.58474577	0.770954759	0.522217067	0.27477222	0.253404932	0.307690993	0.471927598	0.471133455	0.569382464	0.240868768	0.32800994	0.448995536	0.225955936	0.309246908	0.945095334	0.651926366	1.503346939	1.115684189	0.378113743	0.469673723	0.773424407	0.846746845	0.551900972	0.38947599	0.501410952	0.335287085	0.49017141	0.663474263	0.449324024	0.452351001	0.399759807	0.260463451	0.496931249	0.241362341	0.421363606	0.407656341	0.373779486	0.498339018	0.422219288	0.391880972	0.275559802	0.407416495	0.326154664	0.378536414	0.404434129	0.821655001	0.562865062	0.42189889	0.304726617	0.560722241	0.216135559	0.378388058	0.297810791	0.383529349	0.839858529	0.795454542	0.646156142	0.651974408	0.669345965	0.544006959	0.621703713	0.496472763	0.863962348	0.703133276	0.628821658	1.158309163	0.755141014	1.129734616	0.693965952	0.642366747	0.690511763	0.584258152	0.543257954	0.536400318
MSTs	A160001-101	A160001-101	1.589263811	2.678071542		2.243030437		2.84264349		4.049151905	1.788602234		4.162374195		1.834077912	2.154149916		1.648927631				1.789216008						2.594272221	2.465749161	2.272691988	2.750699383				2.803784102								2.217245086	2.860186022		1.764750071			1.686016889	2.013076427	1.742512476					1.918176859	2.167378655			1.98254614		1.638408668	1.893551965	1.567953007	2.081876991	2.594365985		1.410575631	2.880331722	1.983484395				1.736813421	2.10830761	1.894099205																																														
MSTs	A160018-101	A160018-101	3.208836128		8.289007381	6.844489126	16.72456725						10.93177841										2.037005049	5.121766711						2.947061843	1.804885215	8.681973019		3.396973937	18.55863883			6.724115751				7.934605671	5.516688999	6.514872521		2.037798363	11.64583059		10.66728655	9.615403433	4.991937874						8.010395047		4.862916655			2.722675928					17.69844521	1.828881212				3.627761025	9.250638589			2.288418294			2.428971071				2.404100465					8.357118847		11.39785162	6.594971983	5.103915414				5.887770844			5.711741861		4.003031708	8.482942796												3.141939467							2.764680782	1.983958719
MSTs	A167004-101	A167004-101	1.542613028	1.340241489	0.990116189	1.752108097		4.530742392	3.14624135	1.967187246	1.150785398		1.588215474	2.55378957	1.861304132	1.325063599		0.999820703					1.314992442				1.665787291			1.056591015	0.779287991	1.632030189			1.732836206								1.465297586		1.551840141											0.949629964	1.480897758						1.385071337		1.884459977	1.819832815					1.34701432		1.827983182				1.243672807																	1.291039001		0.989742939							1.006417151	0.908480159				0.500128682														
MSTs	A168017-101	A168017-101																																																																																																																								
MSTs	A170001-101	A170001-101	0.716025221	0.996375495	0.849140903	0.724054446		0.675956911		0.709792583	0.879414289		0.909559939			0.779819017							0.65785292					0.794171333	0.746489449		0.661841734				0.949661841								0.922186693	1.239981068		0.626163264	0.555611174	0.525642376	0.699473154	0.955873857	0.963362921	0.614047189						0.541826863	0.942708985	0.724674031		0.564890901	0.895238452	0.48576756	1.114048537	1.039355656		0.859613298	1.189926541	1.194307939	1.120528228	0.738631105	0.816325246		0.723843682	0.962465339							0.965941578		0.758316219			0.749307465	0.620180233	1.056899102	0.738387698	1.032136461	0.767137089	1.034463878	0.893999193					0.755626039			1.322585511	1.111936033	1.554286775	1.21728581	0.920100198	0.64168471		0.895822758	0.984137408	0.849347105	0.929606252	0.651464173	1.516747059	0.869310875	0.984298413	0.582813131		0.866644644		
MSTs	A171003-101	A171003-101	1.071183099	0.535767362	0.528890165	0.69702358		2.888624151	1.703364905	1.016090938	0.584812145		0.89432129	1.131570523	0.957133657	0.498275641		0.818177463					0.712389838			0.626645952	0.946496879	0.633991028	0.384975853	0.555816148	0.718212124	0.444427915			0.4898512								0.795222469		0.699592067		0.320512988						0.254739235			0.437809542	0.78505936						0.678098157	0.384529344	0.882652076	1.207383063		0.290509831	0.419351718	0.379262506			0.995798083																	0.360260817				0.676171039									0.580978043	0.408059442																	0.348862315	
MSTs	A174001-101	A174001-101	0.920770255	1.1314449	1.068968629	0.993077214	0.635399372	0.876323554	0.918049916	1.215959636	1.057773451	0.677346932	1.184290217	0.900871027	0.877745194	0.977648029	0.616048893	0.735452269	0.541710972	0.604907814	0.587594351	0.669916172	1.16937718	1.308229008	0.946080918	0.943337469	1.210318722	1.313293256	1.182022031	1.446454852	1.284135328	1.438612326	0.758002703	0.950354453	1.609190262	1.035090466	0.962537563	1.667317028	0.865428334	0.575499819	0.861434429	1.354611195	0.61552327	0.850609741	1.271776563	0.304576648	0.604239517	0.32106946	0.406473285	0.682418553	0.441827674	0.248368075	0.366300699	0.260479238	0.450340726	0.418987177	0.417401068	0.322367067	0.375171419	0.383049694	0.311139885	0.23592211	0.841704458	0.873986117	1.249400761	1.227044892	0.335285427	0.553450276	0.974071911	0.786494437	0.677313406	0.476126549	0.684098617	0.381887488	0.561772437	0.572209174	0.45278839	0.427817083	0.382729193	0.379992417	0.527166315	0.364565214	0.57912139	0.434099331	0.363423122	0.426455411	0.419920675	0.361167878	0.343535502	0.415472603	0.404926287	0.373918859	0.431889957	0.813175035	0.515043536	0.504580658	0.3762501	0.575177157	0.313592254	0.353280335	0.309199024	0.350762177	0.854890957	0.887827852	0.661523504	0.87386864	0.664930175	0.783855491	0.744885533	0.623776765	0.844824384	0.708364673	0.629694662	1.285060077	0.674676294	1.075877533	0.990649076	0.783559369	0.712096625	0.703007903	0.583949956	0.58655822
MSTs	A174005-101	A174005-101	0.863332011	0.684356435	0.484542215	0.396318919	0.297418049	0.546606992	0.201959511	0.407396367	0.370787889	0.227430307	0.562555172	0.453484123	0.258001557	0.31969908	0.157854312	0.324400933	0.112604142	0.287813464	0.371251221	0.276044692	0.230659759	0.148597724	0.06842271	0.248738224	0.337603854	0.198711908	0.127394569	0.388731917	0.337211222	0.150401009		0.157659906		0.053860187	0.074658273	0.241304786	0.274761636		0.267175519	0.349868787	0.890783679	0.740219453	0.456000903	0.357341833	0.419853259	0.152069446	0.06285293	0.816142912	0.125057619	0.182083339	0.674937655	0.32462528	0.221584653	0.497992851	0.590629094	0.122297553	0.102530288	0.271268604	0.193023013	0.144555254	0.278411878	0.227723368	0.496395846	0.711075212	0.522881788	0.077898835	0.094945125	0.045959848	0.142155994	0.290003391			0.216281547	0.162941766	0.053361375	0.140272297		0.06308715	0.071478867		0.637340408	0.287601454	0.55379777	0.45565762	0.554977892	0.133950918	0.173573493	0.526572616	0.218471777	0.148457619	0.1056664	0.718323869	0.221513051	0.271420139	0.423496966	0.160399746		0.111194549	0.166877998	0.082335599	0.279798182	0.405110607	0.196731443	0.401113778	0.192481109	0.039472055			0.173145098	0.205560071	0.056134792	0.077025486		0.08306519	0.079397245	0.095018172	0.090851646	0.07721435	0.099985829	0.185506103
MSTs	A175008-101	A175008-101	0.901040328	0.765064515	0.465169657	0.575094302	0.320583007	0.651621545	0.24250404	0.621780525	0.495070245	0.207639778	0.761688637	0.539137061	0.279866967	0.296974038	0.211769124	0.551766139	0.217898699	0.359381287	0.424646976	0.240849098	0.294758931	0.300282718	0.195797634	0.229546684	0.342591884	0.23088743	0.24530631	0.468302256	0.405019683	0.383103132	0.137319679	0.291111559	0.225440558	0.185422674	0.255419762	0.324959404	0.266602984	0.133260627	0.260344715	0.382216007	1.02616211	0.762371171	0.474781846	0.366484184	0.405993898	0.221974634	0.169319014	0.937668492	0.285055179	0.195930388	0.570550356	0.366716214	0.419745389	0.687792065	0.611103694	0.169325462	0.195470397	0.371131721	0.215104994	0.189200794	0.242238578	0.337558681	0.624912217	0.80917672	0.536059731	0.254283176	0.214791105	0.333756009	0.259058525	0.242564627	0.185412438	0.150545986	0.248249233	0.251046863	0.170978302	0.31394982	0.182844203	0.217378269	0.252454366	0.138427003	0.715811264	0.275323105	0.654927137	0.49269729	0.5896353	0.160830811	0.227964966	0.629926155	0.247604878	0.185081025	0.168044219	0.749753269	0.26291575	0.240958499	0.490439373	0.284335834	0.145515314	0.17784918	0.209507593	0.163947714	0.324307828	0.364463027	0.378325206	0.469866947	0.228496617	0.14092093		0.158433367	0.209128067	0.29324668	0.141541145	0.147432536		0.160606855		0.165733067	0.218411996	0.166064873	0.234030088	0.242369808
