Leaf-Control-Flowering-N22	Leaf-Control-Flowering-N22	Leaf-Control-Flowering-N22	Leaf-Control-Flowering-N22	Leaf-Control-Flowering-N22	Leaf-Heat&Drought-EGFStartofstress-N22	Leaf-Heat&Drought-EGFStartofstress-N22	Leaf-Heat&Drought-EGFStartofstress-N22	Leaf-Heat&Drought-EGFStartofstress-N22	Leaf-Heat&Drought-EGFStartofstress-N22	Leaf-Heat&Drought-FLEndofstress-N22	Leaf-Heat&Drought-FLEndofstress-N22	Leaf-Heat&Drought-FLEndofstress-N22	Leaf-Heat&Drought-FLEndofstress-N22	Leaf-Heat&Drought-FLEndofstress-N22	Leaf-Control-Flowering-Dular	Leaf-Control-Flowering-Dular	Leaf-Control-Flowering-Dular	Leaf-Control-Flowering-Dular	Leaf-Control-Flowering-Dular	Leaf-Heat&Drought-EGFStartofstress-Dular	Leaf-Heat&Drought-EGFStartofstress-Dular	Leaf-Heat&Drought-EGFStartofstress-Dular	Leaf-Heat&Drought-EGFStartofstress-Dular	Leaf-Heat&Drought-EGFStartofstress-Dular	Leaf-Heat&Drought-FLEndofstress-Dular	Leaf-Heat&Drought-FLEndofstress-Dular	Leaf-Heat&Drought-FLEndofstress-Dular	Leaf-Heat&Drought-FLEndofstress-Dular	Leaf-Heat&Drought-FLEndofstress-Dular	Leaf-Control-Flowering-Anjali	Leaf-Control-Flowering-Anjali	Leaf-Control-Flowering-Anjali	Leaf-Control-Flowering-Anjali	Leaf-Control-Flowering-Anjali	Leaf-Heat&Drought-EGFStartofstress-Anjali	Leaf-Heat&Drought-EGFStartofstress-Anjali	Leaf-Heat&Drought-EGFStartofstress-Anjali	Leaf-Heat&Drought-EGFStartofstress-Anjali	Leaf-Heat&Drought-EGFStartofstress-Anjali	Leaf-Heat&Drought-FLEndofstress-Anjali	Leaf-Heat&Drought-FLEndofstress-Anjali	Leaf-Heat&Drought-FLEndofstress-Anjali	Leaf-Heat&Drought-FLEndofstress-Anjali	Leaf-Heat&Drought-FLEndofstress-Anjali	Leaf-Control-EGFEndofstress-N22	Leaf-Control-EGFEndofstress-N22	Leaf-Control-EGFEndofstress-N22	Leaf-Control-EGFEndofstress-N22	Leaf-Control-EGFEndofstress-N22	Leaf-Heat&Drought-EGFEndofstress-N22	Leaf-Heat&Drought-EGFEndofstress-N22	Leaf-Heat&Drought-EGFEndofstress-N22	Leaf-Heat&Drought-EGFEndofstress-N22	Leaf-Heat&Drought-EGFEndofstress-N22	Leaf-Control-EGFEndofstress-Dular	Leaf-Control-EGFEndofstress-Dular	Leaf-Control-EGFEndofstress-Dular	Leaf-Control-EGFEndofstress-Dular	Leaf-Control-EGFEndofstress-Dular	Leaf-Heat&Drought-EGFEndofstress-Dular	Leaf-Heat&Drought-EGFEndofstress-Dular	Leaf-Heat&Drought-EGFEndofstress-Dular	Leaf-Heat&Drought-EGFEndofstress-Dular	Leaf-Heat&Drought-EGFEndofstress-Dular	Leaf-Control-EGFEndofstress-Anjali	Leaf-Control-EGFEndofstress-Anjali	Leaf-Control-EGFEndofstress-Anjali	Leaf-Control-EGFEndofstress-Anjali	Leaf-Control-EGFEndofstress-Anjali	Leaf-Heat&Drought-EGFEndofstress-Anjali	Leaf-Heat&Drought-EGFEndofstress-Anjali	Leaf-Heat&Drought-EGFEndofstress-Anjali	Leaf-Heat&Drought-EGFEndofstress-Anjali	Leaf-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali
1.132817331	0.234483228	0.129180119	0.2242349	0.384495735	10.4897342	0.208258927	5.004748908	3.343955625	4.112663233	2.726130778	0.15768648	1.244120629	3.605161311	2.170471359	1.770474351	0.286990023	0.206069151	0.844335875	0.174719923	4.321346535	1.276054669	2.813724373	5.226667883	4.517554926	5.726220609	0.265564047	1.981398346	4.310473822	3.781106748	7.437298109	0.3217981	0.914589303	3.944549917	6.463911607	9.713626428	13.91939931	5.178407989	3.623251257	7.609806699	9.497792523	1.537034885	2.458082125	6.614875342	9.419833718	0.96908611	2.4683914	0.194299435	0.799955229	0.232910156	3.492637274	0.777943673	0.439579994	0.741621555	0.907757087	0.335588253	0.125363644	0.31308672	0.087731501	0.413552462	0.963246885	5.300287617	0.883595381	7.307259546	0.165099558	10.18955809	0.221391687	2.49627131	0.821955901	4.660940231	3.744992935	0.263809767	8.510668493	0.65236618	2.41363241	0.121283058	0.28511056	0.190895802	0.140658901	0.683716742	0.715710406	0.197134578	0.523329389	1.238036444		0.642744286	0.212518978	0.420472924	0.642455335	0.686929751	0.130791257	1.04866963	0.124113257	0.305940186	0.092245244	0.474370681	0.105816676	0.160912554	0.598399855	0.613976384	0.319294232	0.361794947	0.160001974	0.149697387	0.455577925	0.3898474	0.671404521	0.598245662	1.105469393	0.647439002	0.105839582	0.701215818	0.607749671	0.161871516	0.128781137	0.394692266	0.934296735	0.981979664	0.968605445	1.072081884		1.016438419	1.192626069			1.40337837	0.067300024	0.147329689	0.920630485	0.851656443	0.664725252					0.675278307	1.047380907	1.71639871	0.840695871	0.668912237	0.492364003		0.042322309	0.035443437	1.235827354	0.885621967	0.897387765	0.784107233	1.052030212	
3.002916927	4.712168564	2.125948345	2.913770917	2.193240259	7.529424933	2.706263044	9.370067085	3.099093419	6.749369249	2.107407048	1.61139623	5.813208837	10.04586851	5.298386801	3.374485008	6.469440283	3.032755266	4.420760454	2.365976204	4.062001879	4.44639588	4.929104848	4.907268196	4.243447371	4.417342602	5.042910766	2.954317208	4.397027185	2.426110082	3.786354089	4.251026417	7.189959668	8.422249231	7.394613245	3.933741854	8.829670735	11.44307808	5.462889718	7.397725886	5.282870314	7.61806047	7.101064657	4.918787022	4.768045413	2.039001344	4.908136986	3.414294457	4.71840095	3.949950848	4.109570166	5.329762848	3.408081871	3.93170104	2.221835257	1.28889345	1.582701405	4.770887658	0.992669885	2.510974852	1.140367061	3.819579805	5.913961777	6.707568687	1.134914641	7.376425944	3.865333429	6.317705422	3.289319597	3.859607018	2.349386924	2.989560947	9.910071593	1.378938374	6.068784144	1.652706549	1.419253225	0.962041383	0.884362171	2.56570072	1.414195985	1.59974935	1.08841769	1.153768028	1.359380512	2.056945657	1.309831748	0.844160271	0.754195772	1.559696676	1.137369911	1.517088777	1.752104523	2.01626264	1.385476686	1.040455813	1.747784218	1.834859141	1.799739244	0.928967581	1.134824146	0.972581412	1.417984291	1.0930645	3.520109377	1.449980893	0.965249207	0.709390254	0.631397207	1.912814327	1.181995552	0.910754195	0.856629888	2.172359511	1.347658071	0.898608526	1.220819957	1.778662155	2.038568723	1.325333372	1.424295774	1.499619915	0.983520792	1.189921245	1.404099856	1.498837588	1.442058588	2.179420273	2.754607395	1.36512135	1.924774969	1.531304631	1.168690462	1.423426251	1.983027568	2.212585267	1.387066317	1.407713109	1.040306158	1.902252123	1.159708478	1.950469259	1.375037838	2.406672849	1.347670422	2.252386915	1.794979634	1.344948363	1.337514092	1.888773386
0.964184951	1.407792846	1.319037285	4.526319774	0.92621936	5.567914253	1.746128321	2.257411178	3.759692384	2.696423103			1.902337199	1.389883702		8.600857939	1.997083616	1.651816524	6.339529563	1.255470316	2.698586256	1.276329648	5.848862013	2.442402832	2.186107567			1.802863847			4.348455085	8.143993683	2.566725439	3.641361779	1.154412651	4.604297786	3.266098717	2.233516729	1.838226065	1.465516907			2.619158783		1.458247702		0.449748138							1.892647677				0.582053516			1.45706561	1.776967918	1.372806034	3.227142601		1.259569057		6.09344649		0.876833307						7.174296675	6.745769093	7.924516281	8.346836498	11.89063676	10.08838423	7.226709162	3.918261697	13.87905094	4.578357891	9.035694544	7.316268929	9.439263331	12.4103883	7.225379235	10.8454226	15.16207085	4.97473946	7.271329067	6.412239915	8.262312729	7.962207072	8.968417197	7.082529964	9.193106699	8.343631109	5.69315582	9.543193326	10.46740541	11.87066564	9.143936542	10.42753961	8.597919459	12.61234903	10.46830633	8.450762907	11.66727466	9.019538734	6.360579553	7.324154046	6.336738896	9.689645336	6.834054949	5.838300062	7.469202396	5.100793053	12.43020359	13.85599602	4.23748836	5.929299581	16.48341193	8.863917608	7.818470671	9.581796499	11.02096201	9.428530602	6.655937954	6.854669996	6.590003739	8.152705005	11.47385586	16.92320665	23.43097351	11.84072319	9.236448855	7.175566303	5.1161664	7.383187517	4.615666509	13.37453039	11.65997627	13.19164744	11.31440394	16.11372678	1.221062795
3.145454475	4.058814023	4.607425157	7.538667323	3.364069009	5.519939574		2.894510592			3.589706105		5.080473086	3.409372635		2.509344564	4.037944382	2.532533176	3.449967244			3.118133117				4.228995183		5.791908788	4.096559827	2.865179341			2.964214182	3.49158952	5.031431099		3.982589909		3.095773732		5.692536697	3.298230055	6.801824169	3.459719109	3.371348051	4.004742294	6.330566118	3.577177926	7.155254808	4.398014039	2.50413634	2.776889315	2.540043948	4.566373598			4.28003746	5.044874609		4.741623326			3.55240584	3.619710754		3.830838892	3.276319755		4.286078165			2.553728828	3.083345177		3.695939437					4.140257864						3.891546367				2.047430206	6.297679987	8.586533525	6.044794374	5.952843045	6.351644845	6.754094878	4.617853262	5.29674142	5.75377564	5.206887627	3.128051073				3.208282699	3.33850054	2.896850173	3.137630445	3.239196393	2.499396057		2.806207877	3.549510367	2.837998026			3.415925085			3.105251882																4.324417704	6.150354757	5.666183867	5.027129189	4.184073607										
7.557606422	7.476132328	7.999909401	11.04920338	6.898876334	13.09373634	6.527861565	13.27578648	6.569641683	11.90903249	7.564351475	4.859803389	14.45759103	11.05775783	11.73306883	4.415329393	4.977505376	4.886735809	5.937974164	4.362870847	4.144713486	6.395272954	5.34449145	6.14197391	5.385348113	5.004065395	3.940620538	6.195230731	6.032202231	3.084235206	5.680010228	6.763929772	5.97029983	9.897743385	7.624219687	6.108119184	10.23064342	6.039370721	8.546776899	5.769312182	9.033791234	6.433928919	9.066705739	10.54277553	7.452334181	7.378843546	11.75117327	7.956278002	11.52471586	8.786405103	9.214477832	8.490637392	10.41662554	12.92715743	8.010171439	4.004679583	5.549154189	7.738715435	2.538786611	9.352556271	3.119829886	4.720675519	6.146507319	9.299401953	4.67567178	9.928997889	8.056886463	8.121893869	12.47700819	5.621053779	8.404292162	8.14451946	9.210753022	2.941564756	8.869734926	1.613899155	2.41045668	1.783776936	1.634184544	2.226423336	2.279735338	2.405759226	2.517242827	2.521003033	1.07257179	3.285059444	2.724807828	2.170992219	2.074101881	1.05067734	2.048371952	3.930622665	2.139752221	2.326339186	2.522336919	2.9746043	1.742672425	2.530021375	2.245120573	2.551372378	1.536572083	1.639819713	1.590341102	1.729293761	2.665874039	2.279803864	2.353268515	2.694527038	2.383712135	1.21207288	1.388476211	2.476962582	3.090598843	2.524453362	1.651184641	1.657634964	2.558883782	1.920873508	1.630434173	2.379265408	0.775689876	1.712680386	2.126060836	0.490216302	1.084122578	2.810736242	1.821891729	3.138854541	2.582242962	2.739771441	1.579205435	1.815223194	1.661666066	1.640034682	1.408716853	2.234628391	3.119758444	3.02575901	3.292206721	2.684871661	1.528098058	0.832817788	1.158658665	1.257609251	1.542406945	1.960848543	2.157649864	2.276596516	2.027564781	0.805343862
2.415203183	4.705923433	4.401184074	10.10581805		16.88210818	5.174482861	6.220460683		9.827055868	8.977906489	3.274232873	14.52431192		6.261264809	10.13050933	18.09445796		15.57885227		5.699954772	7.06049297	7.436178554	6.211963719	6.25564614	6.081551806	4.416458162	6.923900881	17.22998608	5.276969841	12.85656047	20.26506251	14.2018707	16.85872156	13.50468483	2.983428198	12.47205005	11.918906	6.022435481	8.76144683	12.12785077	16.46197746	13.6210256	8.03451837	13.39559822		8.141891374	3.358569703	5.844161818	4.248632087	8.009552452	3.319743156	6.60438524	4.276458775	4.472872311							11.04759057	5.004941815	6.271584295		8.976120289	2.551441315	11.62231614	4.412581169	9.302482439		2.86594027	5.275241938							3.049964484						3.085379341										2.965285603			3.08127123																														2.663490005		3.187356921					3.342582093				4.326143156					3.066957477					
4.498191045					14.07563655		8.770879463		6.059469774	6.695050225		2.979317664	8.651664406	5.138416939	4.864356425					6.837432573		3.638223274	4.803972731	5.76641256	5.724310825			5.440748348	5.176657132	8.363709579			3.556250325	6.538778679	10.47224016	13.57592809	4.059723317	3.335508425	12.7385476	7.539877184	3.451802899	6.454408376	5.45753175	14.56746438	2.568574127	6.559081558		2.673457147		7.183105881	2.154198432									4.589698836	14.00950769	3.085488677	9.93400154		8.622208765		3.817375019		5.166608777	3.082847888		7.516108349		3.484207775	2.096708229				5.09507602	4.696276559					4.834716245				9.923231701				4.274319854	3.218036544		3.720726034		2.324023784		3.398708409				10.66290009				2.546361464	5.487988039				6.782087587	4.63645029	3.727443912		5.963643591	6.823215768	7.056476328																														
			1.356114672	1.24108786	4.42311325	6.677481959	9.767799106	3.657648897	5.865867732	5.126035645	1.514420898	14.63810149	3.631068716	10.44399927		1.162243809	2.023585023			4.387902014	7.257087126	7.776551566	10.14817499	8.163635	2.695613208	1.570498988	1.646687175		2.939769951			0.830948033	1.097142908		1.111656836	7.672679405	0.982734815		1.989347564	1.348586667	3.450565068	3.998034944	2.316259297	3.329966424	4.192309542	4.026583771	4.320004044	1.225787173	4.972342909	7.144308471	2.335744583	8.133064102	14.41224808	4.373326037	1.2758017	7.343788362	12.26804691	2.15585249	14.49312097	7.850493092	8.723045537	12.59742306	8.842253411	2.025906383	3.465696994	1.587891543	4.051240119	2.545802151		6.05351957	5.564222046	4.248230525	2.509187073	3.643857401										1.49935269						1.788446096	3.04802065	1.835988234	1.869917053	1.657469557	1.769166536	1.309711678	1.408198273	1.315876059	0.999925521																						1.367735717	1.177993719			1.36434732			1.051518565	1.328776533	1.832204639	2.025445432	2.0494082	2.016745936	1.430641423	1.317474928	1.70204744	1.77368323	2.354642452	2.07193005	1.284763942			1.226968097	1.890936029	1.293590235	1.197256259	1.158772002	1.552148769	0.884989762
0.786604012	2.248174587	2.400602163	2.193888266	1.139113966	4.646033903	9.348063895	19.0388665	1.658415115	4.773928152	5.027292404	8.768177334	14.90573965	9.413849894	6.563124801	1.50660242	3.579665756	3.977116073	2.615922629	0.682527027	10.00841011	5.50990177	6.327795114	5.039608704	9.179410655	5.361501607	9.659959791	12.43245939	8.16434376	6.210562657	1.939366858	2.794891383	2.468433988	3.737632769	2.065184011	6.852614382	6.45990535	10.25482281	5.825377593	7.494736259	8.36219933	10.38432328	5.655188372	13.21795441	5.960286491	4.467741437	7.894371586	8.513639137	11.30232263	4.999532953	7.882222762	7.100988677	14.6681893	10.35248387	8.635020718	7.803987838	5.726681544	5.675824911	2.748712061	11.59436271	4.098993571	8.691121765	3.492556336	12.6862901	9.451594331	2.654166452	12.16680894	3.897459974	8.125096433	5.398603325	9.17526335	14.05638694	12.87612403	5.940066776	7.367368806	2.469257797	2.139719944	2.57461832	1.819888069	1.987870004	3.666515165	1.796648128	9.486783283	2.41564217	0.514402551	3.677555057	3.429724775	2.75899627	1.810176846	3.598754239	2.589842718	2.389196862	2.047948615	2.527493011	1.731525971	3.542858557	2.582555872	2.295151665	2.514352441	2.164549395	2.81856034	2.158797177	3.631068386	2.169396876	2.412033706	2.45340708	2.312537476	2.494194431	1.712062852	3.576992441	1.987084693	1.602195359	2.068697794	1.858568884	1.316620652	1.935544894	1.886972081	1.895586521	2.022170204	1.302377008	1.327532654	1.16219528	1.936297727	0.837077485	0.758689174	2.756848001	1.578004896	2.107999305	1.687276201	0.976184653	1.999093333	1.300742187	1.9884054	1.486788674	1.309438355	2.056820995	1.563938448	2.27558463	1.460832604	1.484174068	2.265663865	1.370995548	1.217855458	1.608711371	1.732166905	2.355884432	1.611522675	2.640853157	1.636112591	1.417993268
9.968662398	9.042720846	8.004680811	10.49978398	8.496960104	19.54164823	9.829220088	15.64096461	8.264909596	17.44314952	6.445695306	5.894411991	12.36831952	12.51488478	14.84923125	10.77887085	8.407162316	9.991872579	11.03631178	9.373055585	12.34918615	11.46597098	12.16949877	13.6289494	15.66835721	9.424026879	8.625269606	11.03441797	11.45571048	8.318017106	8.0984034	7.523551709	8.671243651	10.45381832	10.07580534	9.365769834	16.44892676	9.889086059	11.41150082	11.5963387	10.28206395	7.532412922	12.17017092	9.760242439	9.943410891	8.323597263	10.98179389	8.306842089	11.50720667	11.08444663	10.36437902	8.228129821	10.28957276	11.58449785	11.84600571	8.483265298	8.573579579	11.92520249	3.481464452	10.11781041	6.89282128	8.862410148	8.014889745	10.59760179	8.700369155	10.46168627	7.267199518	10.2516378	9.420450902	9.878167142	8.59947576	7.307975967	10.03616074	3.458999755	9.755733508	5.449332481	7.313993331	5.090559205	5.243940528	6.627991299	6.124444681	6.229399815	5.647754136	6.826568905	4.597358257	7.80334766	8.326701517	6.799551997	6.621249125	6.365784532	5.482180342	8.977737586	5.633471132	5.841067234	7.060832749	7.636282879	4.331073565	6.374532401	5.427500564	6.832828519	5.318616935	5.736897017	5.656582464	5.359016646	6.623224512	6.691653826	6.98576201	6.755486959	6.474740869	5.875365065	3.679335606	6.455331277	6.545826392	5.572975482	4.624798761	4.98820451	7.556939542	5.775620043	5.126853002	6.798648045	4.078020825	8.033151228	7.698514322	2.515623832	4.652883361	8.075693143	4.472756599	7.265046206	6.764503732	6.492795205	5.514982481	5.758973115	5.994701567	5.449957219	4.847516849	5.432244132	6.615327927	8.055801478	7.338426396	6.108857349	7.633590604	4.300130645	5.787795223	6.732557209	7.598778466	5.816322837	6.224216561	7.163798853	5.682108823	3.702214776
9.416013665	8.21897914	7.634270096	10.22541215	8.015301257	17.86419495	9.436792002	14.33066768	9.501655885	17.93713882	5.890286431	5.300918876	9.918019851	10.92319435	13.71392387	10.22345714	8.603055051	8.335381639	10.57848986	8.624534753	11.40043106	9.77635234	11.08292426	13.73680771	14.40062905	8.946482152	7.697309976	9.213585058	10.99016376	7.212178175	7.298055206	7.804566278	8.179753798	9.000283043	9.70493691	9.551815567	15.51290633	10.05280365	10.54869151	11.01412977	9.224614973	7.238177215	9.81199782	9.281898941	8.941267196	7.79600081	9.925467319	7.564837892	10.01937728	10.30163371	9.616175399	7.646061532	8.389725283	10.24916703	11.04867373	7.835098056	7.392730259	10.66624303	4.310736194	9.675390832	6.891448817	8.967240197	7.692195568	9.034507942	8.29218889	9.044064688	7.149180907	8.642622908	8.687437916	9.360839306	7.919418627	6.298288542	8.359444473	3.377385907	9.163563122	6.134734713	7.875216531	5.129653647	5.372597992	6.964742622	6.315575914	6.552231314	6.078337442	7.437197966	5.333899357	8.317979371	8.53509812	6.500747099	6.649804046	6.173329622	5.394979928	9.42333667	6.235919066	6.158797485	6.73251473	8.665069612	4.54898641	6.708798678	5.902595027	7.317619439	6.109764231	5.756378375	6.656830622	5.506260034	7.36098695	6.661565557	7.24353951	6.582516759	6.377522863	6.338677382	4.141017589	6.829117371	6.252458101	5.554066115	4.715091874	4.878106888	7.258143857	5.996834057	5.153811635	6.228995176	5.125783531	9.270590962	8.632346214	3.476484937	5.32047556	9.377924784	5.256599485	7.952414712	8.099777313	7.771330845	6.249284359	6.661357586	6.464750497	5.885179738	5.594713673	6.522211226	7.605844431	8.778624605	8.322725019	6.610690347	8.341220026	4.652276124	6.521882767	7.726940931	9.057842042	6.637763284	7.275086554	7.578769513	6.339646627	4.660601597
7.789109139	4.043221319	3.773155476	3.252167045	6.692843059	21.06526098	5.660622984	15.63430993		13.74999735	4.859674513	1.402607189	7.164715219	7.942703313	13.04214926	10.46538539	5.303683141	4.502689711	10.45952657	5.675069961	12.97032994	7.791407831	14.41411334	10.2133258	19.52987659	5.238326037	2.252170239	8.638061526	7.81940102	5.097884683	7.595001958	3.299000299	5.374887218	7.142718339	8.248138524	14.06491597	17.17775008	9.139290382	9.14967605	11.88483064	3.71479483	3.272365289	8.626046253	6.49440119	8.29751734	6.169336807	6.715700404	1.799226808	6.849727703	9.069966668	5.695835534	7.405831624	4.376909762	6.83303738	11.76362812	3.287874312	1.016881171	6.330472001	4.670615529	8.130877319	10.20382893	9.139722358	5.194996917	7.087493434	5.229903189	7.19797341	2.516772427	11.01323795	6.860577413	8.561668185	2.388705673	2.239174856	3.420839087	3.663069643	6.103432897	11.44594905	6.617791589	7.516181021	6.931414004	11.89593983	9.083618816	6.363037672	6.231910619	9.065419455	1.838925669	7.388134692	6.20042874	6.150821066	6.68087471	11.18881143	7.190198846	7.428148053	6.460113534	6.259325902	10.29301095	6.66955088	7.570478906	6.310731427	5.798590935	7.886768866	10.63386365	4.55601118	6.995315411	7.124384101	13.37395123	7.27735253	5.988595866	7.253675541	7.042142452	10.31626076	6.264424914	5.519554087	7.258540199	7.125883855	7.888913407	5.930134323	5.32418325	5.481940166	5.008188071	7.201186473	3.054196266	2.674760125	4.327005625	1.383371483	5.374117282	4.379769301	5.723845738	5.407569713	1.391526191	2.599840145	5.088661195	3.889855587	4.12837898	4.052059344	5.180955607	3.854351501	3.409973551	5.118211917	5.060822281	6.230870744	3.291092953	4.279393691	3.501842897	2.067904077	5.651840303	4.811973235	3.108427524	5.158082119	4.971692063	1.31278441
8.617964583	7.331951355	7.129909511	8.819565354	7.417096092	15.90360992	8.217741729	12.6601368	7.947964282	16.15775336	6.487842383	4.682195319	9.662882357	10.0922033	12.68032121	9.546217353	7.938150343	8.164818773	10.21037108	8.703435464	10.8177642	9.821253939	9.807130771	11.72291374	13.19159298	8.126763461	7.133491362	8.53746668	9.758905412	6.70943232	7.153924678	7.671810813	8.146540565	8.703352867	9.187768578	8.263486029	14.13796984	7.904410824	9.129387184	10.48305649	9.494284694	7.190099336	9.570123749	9.201560118	9.029089522	7.348854334	9.990876972	8.379152625	9.271051412	10.97977561	8.69322678	7.736661555	7.682263421	9.539572991	10.18400626	7.467366691	8.474848261	10.63787573	4.40232032	10.65382995	6.115571191	8.59799167	7.207667492	8.310269444	7.620185959	9.222543876	7.809757673	10.08968088	8.47502084	8.296001305	7.743396721	6.594037086	9.606335407	3.307540304	9.778636837	5.986758164	6.990319187	4.856150088	4.741471386	6.531234151	5.894035704	5.731537238	5.030500042	6.345915682	4.671743733	7.201183547	7.323299724	6.163315485	5.66149269	5.650663277	4.974496097	8.35516161	5.399195076	5.872990602	6.234884367	6.732470257	4.24562332	5.77812106	5.512038407	6.090650705	5.529367808	5.63034883	5.193810575	4.908582607	6.578402464	6.165860372	6.416125578	6.335806396	5.88876498	5.833091262	3.555710391	5.807739995	6.035309054	5.135402292	4.934340064	4.426374897	6.398863457	5.715242517	5.167118862	5.980157768	3.992156374	7.095221571	7.190409824	2.992040861	4.689796478	7.256831395	4.490449863	6.491227851	6.43519567	6.307974831	5.413050195	5.335656854	5.399376494	4.770770529	5.240070634	5.189693636	5.918190476	7.687410258	6.590350762	5.579523475	7.005091053	4.703937938	5.252577354	6.438440037	7.219831574	5.653774427	5.83931351	6.39662152	5.23074149	3.755604416
