Class	Name	MPIMP-ID	Spikelet-Control -EGF End of stress-N22	Spikelet-Control -EGF End of stress-N22	Spikelet-Control -EGF End of stress-N22	Spikelet-Control -EGF End of stress-N22	Spikelet-Control -EGF End of stress-N22	Spikelet-Control -EGF 12h Rewatering-N22	Spikelet-Control -EGF 12h Rewatering-N22	Spikelet-Control -EGF 12h Rewatering-N22	Spikelet-Control -EGF 12h Rewatering-N22	Spikelet-Control -EGF 12h Rewatering-N22	Spikelet-Control -EGF 36h Rewatering-N22	Spikelet-Control -EGF 36h Rewatering-N22	Spikelet-Control -EGF 36h Rewatering-N22	Spikelet-Control -EGF 36h Rewatering-N22	Spikelet-Control -EGF 36h Rewatering-N22	Spikelet-Control -EGF 60h Rewatering-N22	Spikelet-Control -EGF 60h Rewatering-N22	Spikelet-Control -EGF 60h Rewatering-N22	Spikelet-Control -EGF 60h Rewatering-N22	Spikelet-Control -EGF 60h Rewatering-N22	Spikelet-Heat & Drought-EGF End of stress-N22	Spikelet-Heat & Drought-EGF End of stress-N22	Spikelet-Heat & Drought-EGF End of stress-N22	Spikelet-Heat & Drought-EGF End of stress-N22	Spikelet-Heat & Drought-EGF End of stress-N22	Spikelet-Heat & Drought-EGF 12h Rewatering-N22	Spikelet-Heat & Drought-EGF 12h Rewatering-N22	Spikelet-Heat & Drought-EGF 12h Rewatering-N22	Spikelet-Heat & Drought-EGF 12h Rewatering-N22	Spikelet-Heat & Drought-EGF 12h Rewatering-N22	Spikelet-Heat & Drought-EGF 36h Rewatering-N22	Spikelet-Heat & Drought-EGF 36h Rewatering-N22	Spikelet-Heat & Drought-EGF 36h Rewatering-N22	Spikelet-Heat & Drought-EGF 36h Rewatering-N22	Spikelet-Heat & Drought-EGF 36h Rewatering-N22	Spikelet-Heat & Drought-EGF 60h Rewatering-N22	Spikelet-Heat & Drought-EGF 60h Rewatering-N22	Spikelet-Heat & Drought-EGF 60h Rewatering-N22	Spikelet-Heat & Drought-EGF 60h Rewatering-N22	Spikelet-Heat & Drought-EGF 60h Rewatering-N22	Spikelet-Control -EGF End of stress-Dular	Spikelet-Control -EGF End of stress-Dular	Spikelet-Control -EGF End of stress-Dular	Spikelet-Control -EGF End of stress-Dular	Spikelet-Control -EGF 12h Rewatering-Dular	Spikelet-Control -EGF 12h Rewatering-Dular	Spikelet-Control -EGF 12h Rewatering-Dular	Spikelet-Control -EGF 12h Rewatering-Dular	Spikelet-Control -EGF 12h Rewatering-Dular	Spikelet-Control -EGF 36h Rewatering-Dular	Spikelet-Control -EGF 36h Rewatering-Dular	Spikelet-Control -EGF 36h Rewatering-Dular	Spikelet-Control -EGF 36h Rewatering-Dular	Spikelet-Control -EGF 36h Rewatering-Dular	Spikelet-Control -EGF 60h Rewatering-Dular	Spikelet-Control -EGF 60h Rewatering-Dular	Spikelet-Control -EGF 60h Rewatering-Dular	Spikelet-Heat & Drought-EGF End of stress-Dular	Spikelet-Heat & Drought-EGF End of stress-Dular	Spikelet-Heat & Drought-EGF End of stress-Dular	Spikelet-Heat & Drought-EGF End of stress-Dular	Spikelet-Heat & Drought-EGF End of stress-Dular	Spikelet-Heat & Drought-EGF 12h Rewatering-Dular	Spikelet-Heat & Drought-EGF 12h Rewatering-Dular	Spikelet-Heat & Drought-EGF 12h Rewatering-Dular	Spikelet-Heat & Drought-EGF 12h Rewatering-Dular	Spikelet-Heat & Drought-EGF 12h Rewatering-Dular	Spikelet-Heat & Drought-EGF 36h Rewatering-Dular	Spikelet-Heat & Drought-EGF 36h Rewatering-Dular	Spikelet-Heat & Drought-EGF 36h Rewatering-Dular	Spikelet-Heat & Drought-EGF 36h Rewatering-Dular	Spikelet-Heat & Drought-EGF 36h Rewatering-Dular	Spikelet-Heat & Drought-EGF 60h Rewatering-Dular	Spikelet-Heat & Drought-EGF 60h Rewatering-Dular	Spikelet-Heat & Drought-EGF 60h Rewatering-Dular	Spikelet-Heat & Drought-EGF 60h Rewatering-Dular	Spikelet-Heat & Drought-EGF 60h Rewatering-Dular	Spikelet-Control -EGF End of stress-Anjali	Spikelet-Control -EGF End of stress-Anjali	Spikelet-Control -EGF End of stress-Anjali	Spikelet-Control -EGF End of stress-Anjali	Spikelet-Control -EGF 12h Rewatering-Anjali	Spikelet-Control -EGF 12h Rewatering-Anjali	Spikelet-Control -EGF 12h Rewatering-Anjali	Spikelet-Control -EGF 12h Rewatering-Anjali	Spikelet-Control -EGF 12h Rewatering-Anjali	Spikelet-Control -EGF 36h Rewatering-Anjali	Spikelet-Control -EGF 36h Rewatering-Anjali	Spikelet-Control -EGF 36h Rewatering-Anjali	Spikelet-Control -EGF 36h Rewatering-Anjali	Spikelet-Control -EGF 60h Rewatering-Anjali	Spikelet-Control -EGF 60h Rewatering-Anjali	Spikelet-Control -EGF 60h Rewatering-Anjali	Spikelet-Heat & Drought-EGF End of stress-Anjali	Spikelet-Heat & Drought-EGF End of stress-Anjali	Spikelet-Heat & Drought-EGF End of stress-Anjali	Spikelet-Heat & Drought-EGF End of stress-Anjali	Spikelet-Heat & Drought-EGF 12h Rewatering-Anjali	Spikelet-Heat & Drought-EGF 12h Rewatering-Anjali	Spikelet-Heat & Drought-EGF 12h Rewatering-Anjali	Spikelet-Heat & Drought-EGF 12h Rewatering-Anjali	Spikelet-Heat & Drought-EGF 12h Rewatering-Anjali	Spikelet-Heat & Drought-EGF 36h Rewatering-Anjali	Spikelet-Heat & Drought-EGF 36h Rewatering-Anjali	Spikelet-Heat & Drought-EGF 36h Rewatering-Anjali	Spikelet-Heat & Drought-EGF 36h Rewatering-Anjali	Spikelet-Heat & Drought-EGF 36h Rewatering-Anjali	Spikelet-Heat & Drought-EGF 60h Rewatering-Anjali	Spikelet-Heat & Drought-EGF 60h Rewatering-Anjali	Spikelet-Heat & Drought-EGF 60h Rewatering-Anjali	Spikelet-Heat & Drought-EGF 60h Rewatering-Anjali	Spikelet-Heat & Drought-EGF 60h Rewatering-Anjali
Phosphates	Glycerophosphoglycerol	A218002-101	1.068087214	0.312638128	0.676449981	1.017166178	0.64533719	0.308796148	0.238427781	1.821710672	0.228536731	0.577491379	0.336801981	0.222101231	0.180317849	0.143542472			0.199033008	0.568748355	0.108243085	0.245320563	0.861769392	0.447188975	0.335219131	1.415377062	0.212590015		0.148127163	0.80267291		0.458284588		0.174739167	0.386597013		0.10453565		0.218912762	0.296498653		0.57986841	0.380130744	1.07612905	0.317682552	1.014527242		0.203790472	0.245154187	0.601056281	0.159571093	0.13202194	0.245904999	0.465812735		0.73290619	0.117075802		0.737079839	0.775472595	0.549550069	1.046777629	0.301494995	0.168016068	0.544097247	0.302410716	1.170647452	0.115493263	0.590041129	0.343287792	0.40773635	0.56758037	0.110651441	0.799473467		0.115325248	0.345740743			0.629200148		0.371154321		0.264753576	0.138115302	0.594725722				0.3320091		0.200038353	0.294205618		0.350247517	0.180808753	0.476905272	0.149362018	0.481417627			0.279299446	0.162281793	0.30191947			0.123732395			0.178221309				0.534235567
Phosphates	Inositol-phosphate, myo-	A243001-101	4.864550038	1.974851026	5.012184611	5.801019233	3.494543703	2.006185194	1.661388838	10.20102186	1.230183024	4.962833066	2.082958351	2.312375925	0.849613155	0.512665506	1.405550921	1.145428707	0.851973228	1.900797995	0.409904896	1.882068994	4.713163546	2.147024201	2.008681012	6.674922306	1.249085946	2.30851535	1.210804258	4.626218589	0.573630614	2.046236976	1.376432153	0.874950183	2.322886898	0.481350899	0.701053984	1.087795394	0.503843644	1.534548138		3.218640771	1.873500785	4.00366981	1.115960368	4.521773913	1.162238758	1.069234131	1.32509324	2.844288729	0.746005629	0.500562646	2.863507441	3.216586229	0.535327632	2.29249665	0.652446933	0.591539908	1.75005816	3.896577969	1.508269823	4.953615464	1.619432869	1.179063655	1.760015239	1.208704967	4.595013903	0.505274633	3.310047256	3.517402032	1.834365776	3.479202438	0.498702361	3.28408911	0.662108847	0.395990449	0.592554851	0.271794286		6.855264619	1.042698708	3.066651244	1.122370021	3.528097959	1.045755032	7.610497397	0.931859687	3.195548298	1.407318889	3.250755736	0.677649987	2.192168874	1.952551691	0.52997676	3.22451201	1.722841922	3.127186219	0.694066559	2.989966657	4.128550321	0.686131301	1.92808132	1.06232517	1.867189244	2.199051837	0.620318659	3.104968241	0.607346867	3.878876402	1.321584504	0.702794224	0.665118198	0.356419531	2.545398305
Phosphates	Phosphoenolpyruvic acid	A159005-101																																												2.155272199																							3.51181602																																													
Phosphates	Phosphoric acid	A129001-101	5.272790512	5.623149529	8.000854818	6.553764796	13.00210875	4.389197823	5.881909341	8.444329397	8.75793959	8.03373348	9.036498112	8.561793483	9.130208775	7.877932529	8.914377452	4.505811727	5.533430123	5.398574355	8.070117142	7.849291388	6.649257772	7.655702623	5.319163032	5.555292709	6.41590869	8.182641989	4.969822746	5.58266655	7.428144021	4.477005385	6.752197689	5.027490193	5.700519139	7.756154468	8.262386486	10.17649495	4.776040382	6.184483894	13.0038457	4.850478753	4.26055411	6.054730254	5.774218184	7.545143062	5.084740397	5.338592578	5.223179043	7.373581372	7.638809831	4.409437973	5.975457229	7.106196845	8.860087414	5.910720025	4.44261873	7.021811396	7.414637669	4.773979174	5.117860759	6.088966238	6.102637644	10.42746652	9.54627085	10.26236941	5.581359615	8.22277542	9.061819003	7.148121797	3.697048391	6.230455721	9.451368181	7.799554682	6.125489328	4.304836021	5.972308463	5.277097352	8.570515736	5.099633553	4.475822173	10.34168108	8.655543617	4.446553376	5.740315733	5.999437422	7.299938152	14.24802746	5.431140895	5.243975037	7.083582956	7.057621712	6.452398102	8.433845518	5.10124748	4.213462424	6.35495388	7.881487286	9.505417294	11.45098235	5.46289847	6.699574006	10.01327916	12.62815437	6.780129849	4.343183454	6.183057468	7.308429297	20.25751398	5.839686854	4.129340049	4.927568668	5.114501313	17.53179426
Phosphates	Phosphoric acid monomethyl ester	A119001-101	2.448682618	0.916277114	8.069893534	2.018919328	1.002638309	0.616328998	0.755780947	3.089858232	0.928198925	2.80274175	10.16947921	4.78490675	1.356133249	0.825476612	2.025664507	2.446435023	0.67889661	5.078459565	0.318140012	2.018894974	6.419182387	1.842910411	1.489562605	2.913094163	0.59032413	1.308230857	0.586741979	4.277671645	0.389974091	2.026912776	1.921789707	0.587136523	3.623195137	0.52013776	0.386861531	4.316832102	1.831507857	5.589259108	0.791633654	5.603081816	0.60901591	2.443033935	0.446664067	2.16708596	0.81380609	0.309209144	0.299532824	1.281888571	0.347075043	0.418176164	1.413227279	2.207055104	0.342035467	0.77100356	0.577309694	0.632871992	2.048680919	2.000587904	0.53653188	2.235387414	0.605176297	0.503539353	3.768470014	2.175329283	3.691494307	0.388519153	2.702327401	2.777097393	2.472402472	2.186842837	0.369371018	1.99384506	1.802822381	0.384560145	1.215023853	0.601592954	1.800534359	5.412227364	0.482629099	3.710483964	0.504225367	3.40914078	0.551267053	6.277155923	0.384761872	1.598042777	1.625329939	2.745824129	1.086543069	7.035201676	2.717275755	1.293665637	9.313879274	1.630351546	2.080232675	0.372910261	5.136555944	8.109271175	0.241338114	2.155294606	1.560646686	3.527498472	2.518793668	0.775055709	1.138969233	0.4826827	2.604124562	1.691286075	2.397047591	8.353486318	0.727213375	6.127232567
Polyhydroxy Acids	Arabinonic acid	A179001-101	4.577944063	2.44157504	4.660191712	3.834394651	3.311586299	1.759959209	2.032028683	9.948029446	1.450477861	5.396317149	6.423723949	3.101145755	1.526565984	1.780586794			2.560280497	3.314709488	1.265076774	3.933961316	7.203887993	5.549136895	3.296666041	6.871273213	2.28384346	6.597270853	3.603170758	6.346377713	1.912980004	7.662735306	4.29608937	3.337885192	9.378580619	1.647675517	2.267733172	6.804461649	7.207008121	6.757199914	2.377417916	12.05536955	2.12957798	3.943079953	1.717484315	3.50036611		1.337336969	1.180017071	2.759983778			2.751199303	3.768544008		2.728426186	2.227306937	1.848429966	5.568456047	3.835986547	1.558181702	5.588614082	1.784262545	1.661637493	4.536963001	4.33147157	6.60200843	1.484944464	4.325863539	3.671048218	4.221072271	7.138858797	1.347197078	5.160175143	4.194063061	1.453385916	2.012354773	1.255216536		2.866378888				1.936540014		3.978106443				2.3869572		1.924121856	2.991753846		4.546043071	2.816117368	4.015911333		4.013156753		2.157776277	3.100581864	1.431924208	3.485191752		1.330175754	1.742149347			5.837135544	1.332625255	2.5644372		7.77694257
Polyhydroxy Acids	Ascorbic acid	A195002-101				0.114760018	0.088865912																			0.104188137																	0.107887997	0.138926508													0.09132621																							0.211649993		0.100774017																																
Polyhydroxy Acids	Dehydroascorbic acid dimer	A185002-101																															210.6917213																																																																																	
Polyhydroxy Acids	Erythronic acid	A154001-101	0.719728558	0.54907308	0.916715525	0.958168706	0.682635316	0.482432837	0.399289855	0.997339374	0.211410844	0.827766419	1.087820961	0.286277367	0.280842955	0.146987294	0.192184284	0.164435159	0.208045418	0.289808641	0.086015133	0.41911559	0.414982148	0.36858714	0.199965909	0.409666633	0.180808972	0.326260325	0.147722223	0.412271888	0.100421622	0.531165984	0.240548298	0.143325435	0.334935353	0.063478707	0.110603994	0.273693338	0.266551269	0.357792002	0.06995874	0.59654512	1.556964046	1.846005512	0.997105609	2.145331507	0.781433434	0.729707064	0.56680743	1.003847671	0.220580075	0.785105525	0.625636691	1.199237836	0.259408955	0.535146754	0.620345168	2.035455004	1.017602378	0.727105439	0.480119693	0.788029352	0.331711383	0.307399171	0.860739511	0.896431538	1.082331168	0.155494421	0.633603786	0.82484017	0.462026619	0.781483784	0.247000933	0.704986478	0.567175088	0.429620767	0.210084143	0.112205251	0.188618216	1.037075461	0.39102056	0.570407795	0.17952771	0.628923646	0.415538479	0.923499857	0.181661405	0.614805942	0.445706858	0.523909357	0.090117147	0.314249353	0.679873437	0.213713258	1.040846276	0.23762886	0.469965378	0.192294492	0.343151578	0.318258609	0.407639121	0.440822914	0.178577569	0.245535915	0.285053717	0.205926056	0.137900442	0.078538082	0.399332329	0.281379236	0.161014116	0.201028242	0.066876597	0.350155851
Polyhydroxy Acids	Galactaric acid	A204001-101	0.852167476		0.858703486	0.906423911	0.620916683	0.384247403		1.501056898		1.013309791	1.261867095		0.353958117				0.358510369	0.543396402		0.683335909	1.389876531		0.612126741	1.466011428	0.600544338	1.410009097	0.575093379	1.256233948		1.301186783		0.551951048	1.163488755				0.830721207	0.925136772		1.844567546	0.723944309	1.251742195		0.975064907			0.566415531	0.879387679			0.484868159	0.967675909		1.224170066	0.399107603	0.427504283	1.274615893	1.248812318	0.533472956	1.558302508	0.565650996	0.484482973	1.418868908	1.330164233	1.933573519		1.496431927	1.163918769	1.220017589	1.509134	0.49065111	1.981538511	0.792506607	0.384576573	0.488290891			0.8385635				0.469396392		1.350497126				0.684468256		0.598204498			1.029496743	0.631570564			0.973876469			0.75724919	0.428620001				0.309636086							
Polyhydroxy Acids	Galactonic acid	A199002-101	1.476020718										1.329943866										1.270135434			1.47420689			0.817202983			2.060066933			1.227092666							1.732785916	1.282827073	2.066924674	0.853876675	1.679974674			0.781903129	1.247037459			1.098496871	1.858316499			0.981591463		1.85854464	1.547774163	0.924274801	2.456446496			2.34206398	2.377019378	3.159222405		1.979536776	2.08805176	1.605870276	2.812141859	0.926113302	2.697937738	1.669447313		1.349931118			1.252107603										1.339361516					1.551303146															1.454494997				
Polyhydroxy Acids	Gluconic acid	A200001-101	1.07657285	0.24759853	0.914290471	1.524872157	0.589455797	0.584873227	0.35442986	2.332745954	0.288701795	1.626885121	2.896874319	1.107404152	1.827519383	0.707867541	0.24699025	0.131219751	0.572091311	0.702984617	0.309141567	2.850214653	1.379398202	0.508428652	0.407393698	1.246258275	0.636926119	0.599471361	0.393661055	1.012035555	0.322155145	12.20474	0.392129301	0.328029265	0.772730137	0.243738929	0.349084633		3.33303468	0.985648227	2.472058362	2.128507567	1.316642238	2.129411158	0.324023375	0.574660865	0.706524868	0.648936549	0.527846584	0.793671483	0.462410862	0.530319043	2.35643875	2.128327097	0.855648325	0.451854637	1.569580925	4.106034454	2.954680928	1.000907079	0.256199614	1.623643918	0.303871122	0.157246838	3.234584707	0.862940574	2.875307461	0.810015777	0.546670873	1.203461743	0.472067552	1.905345761	0.295241233	0.888256628	0.566031854	0.259257506	0.61730346	0.069750934	0.215316209	0.862181878	0.172729375	0.306672629	0.175467739	1.271745013	0.42760996	0.918275757	0.137615149	0.406918728	0.356892336	2.13526717	0.242544519	0.445688453	4.438455733	0.289373881	2.598796895	0.149072024	0.410515223	0.179018437	0.366815192	0.283958372	0.581654985	3.190945825	0.331432466	0.230863668		0.112116721	0.314330533	0.111237355	0.493635153	0.214406989	0.134396488	0.220174688	0.241362557	0.392132462
Polyhydroxy Acids	Glyceric acid	A135003-101																																								0.177994696																																																0.16326481																	0.166991815							
Polyhydroxy Acids	Saccharic acid	A201001-101								6.930643072													5.359483758		3.824663576	4.561481022	4.844969177		3.146443766					3.603057875	4.905194611		5.296760533					6.520256363	4.630696181	6.475870616	3.985136712	5.680476926		3.158148481	3.411336339	3.768914433			7.251377126	5.481290243			10.0196331			5.951785319	4.212027829	7.195630578	4.801508811		9.382073959	7.158804671	8.242402488	4.314475874		7.512938005		7.658569862	4.803459573	9.925217566		3.410932648														3.809715765					3.65522605																			
Polyhydroxy Acids	Threonic acid	A156001-101	1.044387326	0.535821444	0.917075435	1.11654269	0.656648311	0.35374313	0.443850783	1.683528812	0.228686907	0.964033736	1.057654261	0.424159508	0.404454683	0.242138106	0.199695825	0.140407272	0.262370731	0.419711831	0.114201571	0.595355339	0.997659878	0.790555737	0.508610088	1.067857551	0.410666518	0.597432819	0.298920465	0.894485744	0.183110795	0.977736188	0.531765255	0.348362775	0.800219327	0.090416729	0.192033486	0.404758973	0.499727446	0.595575869	0.091689087	1.115191091	0.715865889	1.177781488	0.422466616	1.516760719	0.186164582	0.267715355	0.388051628	0.761780735	0.170420197	0.197188595	0.472441915	0.936881687	0.173969909	0.452683654	0.682272458	0.610249562	0.947449918	0.838828786	0.409276343	0.983476627	0.375071401	0.318566662	1.004102306	0.54125904	1.435095287	0.193052842	0.855069651	0.715643234	0.546433132	1.119189859	0.211107971	1.051547739	0.480387849	0.190064101	0.241122659	0.139008173	0.220502184	1.254007805	0.291367218	0.769913679	0.331369063	0.763151524	0.351624094	1.513112668	0.207946526	0.971578613	0.517587011	1.247184494	0.170005035	0.860263567	0.998237681	0.238456089	1.5572414	0.63947133	1.190796431	0.305808395	1.027027625	0.568988944	0.426830688	1.189967047	0.33690453	0.538052287	0.40102465	0.294818466	0.38858734	0.166668199	0.76698082	0.882060018	0.193581636	0.35586148	0.153442515	1.136689209
Polyols	2,3-Butanediol	A069001-101								0.239261398			0.25348489	0.175251777	0.100745682							0.232245135	0.75486524								0.173975581				0.334141481					0.522087281	0.386589874						0.250279686		0.078163408	0.203621203												0.187749715			0.246099995	4.335700675	0.966767618	0.165551865																														0.089073198	0.909683015			0.256753152	0.111641024											
Polyols	Arabitol	A171012-101	0.21503446	0.107783842	0.277074067	0.242738473	0.162551121	0.117512629	0.098723849	0.597403241	0.059640308	0.32876649	0.505310551	0.224345902	0.114875328	0.11628661			0.283129268	0.237595966	0.079405959	0.276144028	0.475618692	0.790205336	0.300510297	0.70313917	0.360135266	0.911808759	0.223757354	1.886799025	0.862823682	6.649133592	0.30343112	0.284415389	1.078662303	0.617435321	0.127591434	1.015333657	0.624855303	1.848281037	0.367215106	2.45198753	0.348622264	0.432424932	0.149087267	0.425825313	0.166646375	0.234586518	0.222890669	0.354080787	0.198765429	0.267272726	0.23452984	0.49476984	0.106040067	0.34768965	0.372822555	0.641658545	0.769368019	0.532723548	0.284198009	0.754016543	0.286356954	0.262720475	5.061623729	2.75904365	2.209920282	0.27693958	0.722851928	1.407808331	0.578154749	1.312127017	0.180483451	1.191692484	1.262499986	0.569944803	0.537334563	0.28188806	0.714104946	0.378068369	0.074843667	0.12365303	0.065483327	0.233259237	0.06656655	0.419878876	0.055692375	0.200341498	0.127669132	0.356352451	0.095159808	0.205870401	0.473451499	0.056395395	0.671388609	0.242763141	0.409469679	0.097995675	0.432292886	0.275905622	12.05574703	0.397479036	2.680831745	0.296079522	0.45050619	0.147226951	0.125719519	0.093213158	0.434735218	0.38041662	0.157801544	0.332619514	0.12240101	0.5510947
Polyols	Erythritol	A150002-101	1.603473364	1.237761455	2.364401329	1.843375813	1.447518989	1.880917094	1.189989083	4.018577854	0.475167573	3.352455856	4.458450617	2.569842074	1.474586681	1.032845272	1.16363762	0.996282456	1.42298134	1.544554634	0.828293884	2.950159542	1.538032996	1.636081167	0.638223067	1.171537011	0.514190083	1.15539808	0.650116225	1.949626527	0.671786858	2.904197178	1.198138159	0.661354703	1.719540845	0.476184394	0.56822904	1.173311627	1.634593022	2.246793203	0.562705666	2.723277648	3.114252256	3.471295608	2.126468355	3.300309188	2.127949939	2.50393713	2.820211569	3.992687876	1.696435933	2.935672148	3.022126741	5.41136449	3.837043359	3.392113633	4.114499689	11.06344427	6.747784613	2.101382512	1.00148916	2.27939754	1.0822181	1.220684164	3.347088254	2.03081976	5.776609423	0.675787198	2.246776831	2.651584918	2.472465426	2.267433236	1.147786906	2.553176595	3.554558487	1.868755644	1.843729838	0.871900062	1.472308897	2.897308159	1.467168591	1.995965654	0.754322396	3.01488593	1.495623862	4.077445448	1.507651649	3.967941222	3.508211527	3.451584574	1.638563538	2.428105495	7.986854695	1.678262817	7.767748444	1.003864684	1.991998014	0.558312386	1.408443498	0.930411479	2.888191971	1.611400578	1.38272781	1.190370064	1.137515008	0.952237464	0.739032785	0.608851147	1.828422236	1.063220677	1.081062056	1.861482753	0.856117141	2.927821938
Polyols	Glycerol	A129003-101	1.795026181	1.807935267	1.907402822	1.709377754	2.690039049	1.256496349	1.716922789	1.654804264	2.066803824	1.756269712	2.341410909	3.079886288	2.357885912	2.471939522	1.971556062	1.387688291	1.790899532	1.800894925	2.002549394	1.682850898	2.551973888	1.823938007	2.810707432	1.62785006	1.760116655	2.319929897	1.554045393	2.447600897	1.861502984	8.177993498	1.911699841	1.546517468	1.595446138	2.030809208	2.311577617	2.121359131	1.829899265	1.972970331	3.497756373	1.893007267	1.20847226	1.503780807	1.664416406	1.855301092	2.151746275	1.663433029	1.777688494	1.823141804	1.758615962	2.391929159	2.552462723	2.296535074	2.885858815	2.031914955	1.731366385	3.027976544	2.166149648	2.037031891	1.460994451	1.807024104	1.591214921	2.014101283	16.48200859	2.216055968	7.09136228	3.059525929	1.809482276	3.037520377	1.164964795	1.954504071	2.038837572	1.79880555	3.265935305	1.797037247	1.78864507	1.571891968	1.420647098	2.127469077	1.614645279	1.937486956	2.035940747	1.480103408	1.587226949	1.18145303	1.495787747	2.040011385	2.690132111	2.254471125	2.315918208	1.988610478	1.960014099	2.061834306	1.988471736	1.261689989	1.718977211	1.469318824	1.852732149	2.249041327	12.05574703	4.340475108	2.446514473	2.03687108	1.962023519	1.261999992	3.304995884	2.103133769	3.731009666	1.415812772	1.236804276	1.255420248	2.324228342	2.548664919
Polyols	Hydroquinone	A140012-101				0.149294695																				0.096501984																1.369637331	3.984769791	4.295642941	0.67458017	6.779828541	0.721270911	0.508486301	0.932888936	2.606019817	0.294638392	0.318372736	0.892573781	1.394918933	0.428258449	0.52056662	0.454864868	1.655783673	0.644937483	4.986371434	2.951617557	6.5893604	1.726831118	1.455641027	4.96587438	1.278211421	3.822906268	0.685022613	4.829851545	2.440492242	2.17226365	5.53478497	0.233445529	4.85259197	0.757196782	0.195995066	0.454271882	0.219989765	0.370599557	0.226353402				0.145217651																														
Polyols	Inositol, myo-	A209002-101	6.792138311	8.90570473	8.555128995	7.958533269	9.146889894	8.17538732	6.422556588	8.319999146	7.996744823	7.502125808	3.958095227	5.747257608	4.964471867	5.873426797	3.610745336	7.283775658	3.209107538	3.546279762	5.465925951	3.508171017	5.893420391	8.552844637	8.333309008	5.566516913	7.603596757	8.997579831	7.3853431	5.899443864	7.22769655	5.009485681	5.589449465	6.399168456	4.877502393	6.512289602	6.910423383	1.173418305	2.800051219	4.982097257	2.944106976	4.142080345	4.12945073	5.210243267	5.915858561	4.945348691	3.464630413	2.969932111	2.665287954	3.196953121	3.379217276	2.712875753	3.280883621	2.266372982	2.848700827	2.076192975	1.059109466	1.02406408	1.835455925	4.685078621	4.644417452	4.618010822	4.707067147	4.829612038	2.981471957	2.31610516	4.982995395	3.891485268	4.339679939	3.115874388	3.396928797	3.600767165	2.779908505	4.402396281	0.832444776	1.600751274	1.361068402	0.662596113	0.381318708	5.37473985	6.785075568	6.381805378	5.948800405	5.316118497	7.158331626	6.444348579	7.158813967	9.599082962	4.654427936	5.637241954	4.760898601	5.790760266	5.585085477	5.523597946	4.321738837	4.278486907	9.971884729	7.842161861	7.743197838	11.85218899	8.283727701	5.625137315	7.257901195	8.40347201	9.029856679	4.991284275	7.864792992	5.611069479	15.70133497	4.239134592	7.382293801	3.436342401	5.156968591	8.255211837
Polyols	Ribitol	A173001-101	1.143595399	0.698338454	1.29731713	0.986278469	0.769010311	0.554783301	0.568826671	2.578781742	0.643673714	1.322049903	0.22029234	0.616349631	0.381925193	0.283501487		0.730292527	0.350382729	0.877011262	0.361863006	0.972611111	1.352088338	0.601846682	0.58856869	1.677294442	0.633037352	0.643560469	0.563882483	1.138184137	0.469534395	2.158279378		0.122688235	0.589284133	0.444142632	0.009149351		0.298443285	0.765127823		0.832396635	0.291645174	0.035226457	0.248833741	0.674677365		0.034232362	0.25139936	0.360692852	0.01154309	0.010244177	0.017328625	0.372144426		0.021295956	0.024089499	0.359412304	0.518257988	0.758785775	0.450917912	0.952998294	0.663712762	0.352882079	2.080498048	1.249057948	0.881888668	0.318333433	0.720197153	0.616520547	0.479849341	0.731880777		0.69602984	0.684933194	0.304288512	0.275112527	0.008711391		0.697159246		0.870989719		0.019030582	0.188036757	1.060768589	0.425069498	2.996976517		0.307677658	0.009646577	0.594898412			1.074150235	0.581350431	0.038228096	0.249259412	0.660115469		5.586778679	0.40013774	1.023223312	0.417547082			0.011588708			0.040702381	1.949651348			
Polyols	Xylitol	A171001-101																																																																																																																
Sugar Conjugates	4-Hydroxyphenyl-beta-glucopyranoside	A258002-101																																									1.713670778	4.180634058	3.17474163	5.809289717	3.710055212	3.657774455	3.64208322	8.08798716	4.337345496	4.460677536	6.104063574	8.39338681	6.426545505	5.191503255	2.314551456	3.140641404	6.604816005	7.985588399	3.221206429	6.739774021	6.532483538	5.304302103	9.346774183	8.697959897	9.632141406	7.006541056	7.06744243	9.002555372	8.828089298	10.09875745	7.25771409	11.51022341	6.31892506	5.741227363	4.489545441	10.46836327	9.348990374																																			
