Class	Name	MPIMP-ID	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali
Fatty Acids	Hexadecanoic acid	A205001-101	2.900597324	6.159010293	6.512054076	7.182026118	3.534789727	2.937277671	4.456191222	4.762656049	3.186064195	3.812082308	3.817871547	4.851709137	3.964191046	4.616629082	4.509248975	4.275991771	4.785299236	4.589960784	3.910748876	17.26289535	4.620025306	3.219562066	5.607908555	5.155032813	4.529296082	4.186163015	5.371510642	5.308697838	4.215497437	4.167184761	2.913987885	4.735326046	4.248253585	2.762976023	3.266320466	3.258484751	5.092977607	3.774906432	4.2663804	4.116465905	3.465091242	4.062372562	4.387497796	3.522093239	3.663804792	4.427038881	2.467089413	4.35776343	11.12672503	4.497010103	4.743321137	5.120905616	5.268582232	4.147442867	4.180306933	3.090822617	4.639587202	4.126861326	3.091663294	2.865072644	3.485793292	4.84601698	6.882437913	4.625647978	3.45307012	3.852254409	4.935667881	4.749272817	3.58704902	2.973536514	3.975105506	5.522343831	4.506645706	5.142077938	5.181722732	3.612414843	4.48520262	4.958362644	5.017080335	8.725616602	4.340406795	2.831940623	4.114827417	5.050954329	4.67402482	3.986762026	4.181030303	4.95224631	3.73860082	3.597692325	3.447853209	4.447799194	3.930612365	3.253573215	4.248602322	3.493424534	5.147108107	4.368005885	4.892156237	4.700405463	3.653646212	4.658988428	5.654217161	3.549520533	3.324731976	4.527966242	3.176528752	4.630277257	5.066044946	4.30390823	4.319059112	4.46943617	5.754539176	4.703046942	3.812080824	3.194715239	4.487070858	4.097767954	3.27211093	4.440997587
Fatty Acids	Octadecanoic acid	A225002-101	1.937422545	5.102517054	5.729478127	5.952068861	2.486386091	2.650545031	3.62218434	4.113118829	2.763924007	2.991542522	2.589681402	4.596885419	3.013466587	3.571724694	4.259116785	4.140933717	4.115116553	4.530498432	3.522930239	15.11507815	4.341239752	2.643794259	5.104772107	5.458432601	4.474309916	4.059651721	5.285563751	5.220210396	3.977736241	3.435392947	2.219737209	3.345901579	3.915566913	2.252750737	2.693887738	2.77631869	4.847187694	3.444181474	3.785894128	3.779095407	3.065005435	3.100357538	3.661040923	3.087893573	2.792709501	3.520296144	1.695236228	2.788741582	5.315229462	4.263140349	3.401478666	4.175501991	4.398014818	3.474705261	3.060392875	2.181836019	3.800992654	3.293944929	2.523271957	2.403336896	2.678185246	4.817439948	5.865374952	4.538924676	2.875370575	3.113108998	4.024442121	3.943054602	2.957428025	2.125693658	3.039622587	5.304560793	3.272555551	4.528627221	4.515876018	3.566133965	4.639021025	4.569619533	4.596548397	8.506494857	3.649610268	1.964998986	3.780967258	5.015140792	4.02500962	4.040539483	4.154268643	4.211436985	3.548058093	3.222487261	2.91177077	3.398025351	3.208850271	2.532525397	4.319317699	2.999017081	4.987193964	3.765645091	4.501831902	4.57499026	2.930683291	4.346475247	5.608886567	3.162601543	2.409614959	3.392779611	2.680953537	3.699568606	5.12138856	4.003024462	3.83700872	4.078686897	5.428365124	4.133610833	3.292396115	4.58329615	3.526517777	3.441136531	2.388040483	5.143814338
Flavonoid	Naringenin	A284003-101	1.843514358	1.978782621	1.808787221	0.977620557	1.197855579					1.245568953		1.404593555		1.16219933	1.382501918	0.775549379				3.467135571	1.588418631	1.477183683	1.65451901	1.451068219	1.615761754			0.911117826	1.048466598						5.07079637		0.838687638				2.740873382	2.855854712	3.195640623	3.506291186	1.055881925	2.655710637		2.022203613	3.48260778	5.684402962	2.571465838	2.633916285	4.868554152	4.376549221	3.385856131		1.113278603	1.340393278	1.568770591	5.403851205	2.057227174	2.467507929	4.941180491	2.452161413	2.643118614		1.580568028	2.403051506		6.037443627		1.280060737		1.094539581	1.515254655	1.481294523	2.268334695	1.644845991	1.640975526	2.739961643	1.545410238	1.830722573	1.526996662	1.366656991	1.266618875	1.125184683		1.136698164	0.91218765			1.331028238	1.200005988		8.51930866	0.876294179	1.19249971		0.824718858		2.011162201	2.196304493	1.989233149	2.768500903		1.348865029	1.07802253		0.978255395	1.642953942	1.389172468	1.298038506	1.766154321	1.679517085	1.116052039	1.04089816				5.487462079
MSTs	A106004-101	A106004-101																																																																																																																								
MSTs	A112003-101	A112003-101	1.389956982	0.699124646	0.551299488	3.681687217	1.124541973	1.750948982	0.859460638	0.722163581	0.757395576	3.279642389	1.75386075	0.415804017	1.204851091	3.087586492	3.37257256	1.960163872	0.805577524	0.514219046	0.609643747	11.59280387	1.452511883	1.661241456	1.196689674	3.349490116	2.782122415	2.003018725	0.759958023	0.54376865	0.450171662	1.612050157	1.832527505	1.011336659	0.781099298	0.798448993	3.341713216	1.306675939	0.384213707	1.228259518	3.147715182	3.092035043	2.112955849	1.021255084	0.854870721	0.791810873	4.09360047	1.474064134	1.982350446	1.101020277	3.013924676	3.289417459	2.794471226	1.089374671	0.653630563	0.549805363	1.779698025	1.869824116	1.117971643	0.959900324	1.028025629	2.455991878	1.560721178	0.540950764	0.562062102	0.456053114	1.234689971	1.807601869	1.105641762	0.813372829	0.690675472	2.440771834	1.514776135	0.384326362	1.325891883	3.525817861	4.508263087	1.705735382	0.785735915	0.656651174	0.527115003	6.525502003	1.570027701	1.628830855	1.129789229	3.211661827	2.95074379	1.738144998	0.595602997	0.562003166	0.407951134	1.336321941	2.088523265	0.967805433	0.661913485	0.805307484	3.41864538	1.194243699	0.403221925	1.135650929	2.872171319	3.159566069	1.93448039	0.872910062	0.823312334	0.689719699	3.425747055	1.395911337	1.727403558	1.164350637	3.313529453	2.954189234	1.972868574	0.833231045	0.710861914	0.635689044	1.423281591	5.110873346	1.117509562	0.888848264	0.743400111	2.150819697
MSTs	A116014-101	A116014-101	3.107241045	1.986913881	2.269719567	2.091935764	1.219415433	2.951695405	3.461158045	2.31575542	3.151950535	1.411992232	3.587444967	3.76004143	1.963850586	2.406768514	2.25528469	4.058877207	4.479125656	1.791713435	2.290061334	6.711223137	4.234509748	3.489504231	3.493165797	2.483011674	1.62955411	3.777183141	3.022945058	3.582618842	2.31174823	2.914935758	3.520903052	3.011201795	3.076150425	2.525943097	2.871103283	2.866217581	3.805148439	2.478440614	1.60941486	2.019752555	2.695950429	1.605387837	2.53855108	3.208038794	2.713114041	4.533407178	2.219034897	1.769929427	2.337905819	2.43287845	3.089579801	2.928574183	2.02099324	2.611233178	2.668518188	1.660352204	1.867450554	2.021877194	1.746971977	2.084185887	3.264457549	3.535446425	3.336725331	2.266247755	1.906310422	3.162388688	2.959797207	2.401094015	3.72774217	1.547096183	2.660564334	4.22428105	2.803701557	1.944253133	3.138536079	2.80540189	3.221973354	1.77814774	1.468313597	4.107711626	2.794759307	2.6307847	2.458368658	2.01298411	2.387857815	2.71983714	4.093010879	2.684102283	2.973935558	2.459492457	2.33790698	3.542520238	3.223812804	1.636542491	3.532953189	1.753162057	4.101919351	1.265857096	2.666802184	2.686734493	4.713741963	2.317232852	3.431166652	3.861964593	1.746829956	4.470765549	2.448543707	3.329789714	2.600491319	3.993016613	3.537966237	2.739798818	3.576275876	2.974332323	2.909375641	2.593639131	2.245351101	1.808182267	2.202396858	1.630856966
MSTs	A118006-101	A118006-101	3.428095493	3.348445816	3.456976643	1.769311602	3.035266767	3.128136587	2.698378828	2.922936114	2.705384864	2.828457025	2.828230917	2.62411971	2.645460436	2.890814589	3.075144234	2.667197562	2.692755295	1.755137487	2.048030426	16.86468079	3.648231724	3.165771872	4.960846332	3.248536923	2.743232306	3.021472363	4.315687154	2.387565892	3.089561937	4.128940929	2.70928979	2.800904108	2.36956456	2.2786237	3.670071467	1.890564612	2.252592621	2.140895146	2.64884292	2.153363892	3.697630474	2.89453316	3.157436078	3.498279974	3.11863221	2.445291259	2.538508004	2.493880902	2.838359399	2.635083904	2.670677637	2.629418419	1.670327858	1.52727323	3.46382423	2.959891698	2.139392095	2.098421742	2.355944299	3.105595133	3.43111233	2.960557514	2.595010289	2.487918055	3.763844515	3.571643238	2.788088763	3.147040454	2.600171587	3.273697516	2.188244134	2.601461271	2.204583472	2.290607703	2.910058825	2.157655161	2.127765353	1.395908246	1.885464672	6.04374194	3.294420243	3.053379775	3.793313301	3.38625736	3.356493049	2.379311499	3.669107995	2.208199179	2.528612378	4.462143714	2.945331971	2.798296613	2.552697544	2.753753825	4.634093968	2.138217977	2.211227519	2.442213914	2.253426854	2.321268061	4.169400446	3.531081	3.917705427	3.86597846	2.375785335	3.709016933	4.134848886	3.423009813	3.159578191	4.819217158	2.963406475	2.934248041	2.878516278	2.378575963	3.549308873	2.543526216	3.394818811	2.839983751	3.826374002	3.175446444
MSTs	A118008-101	A118008-101	8.133877164	11.88768319	11.30460001	2.861218989	6.690721385	7.998122338	9.110619472	9.857529914	8.092695565	6.862011418	11.1498473	11.8126795	8.239350296	8.120544298	10.19171788	11.30784212	11.24485933	8.737005154	10.4326301	33.35650061	12.01005182	6.209214743	11.24780129	8.582645532	8.681173096	10.86380196	12.5310053	10.89848077	9.792327325	10.20695928	7.687717763	9.781592485	8.625503467	7.966865323	5.893247372	8.307059348	10.95637794	8.445923839	8.286421181	9.456015715	8.891795454	9.233435012	9.87027479	9.778795397	7.386541557	10.01202462	6.543344571	8.482300029	7.483497929	9.461575136	13.35456013	12.63785373	10.55100652	10.33843163	11.28631759	8.328851439	10.38447379	8.891655938	9.261552101	4.558680436	9.03389059	9.99527043	12.30142146	10.52363391	8.992315725	8.56213121	10.33131673	9.932998698	8.35482678	5.10172015	9.898221936	11.65853804	8.20424113	7.816990953	12.64629628	8.831388853	10.00983345	9.332501632	10.49872076	12.3121547	10.44839982	5.641745351	9.067105939	9.059431365	10.21751882	10.29456391	11.1807497	10.68158336	9.596287331	9.844727445	8.300153632	9.75540693	7.883852977	9.938126119	6.563671016	8.895402066	11.44980101	9.489285764	7.33143617	9.700484537	8.817201207	10.19911816	10.61137807	8.90008496	6.097782958	10.97328816	7.407632571	8.498652158	8.566887222	10.30812796	10.86453564	10.3810314	11.54882267	11.9468594	9.798705352	6.81288175	11.81455052	8.209407342	9.189058913	3.847012779
MSTs	A124002-101	A124002-101	0.342371164	0.415534585	0.463082313		0.307168439	0.491953871	0.352448638	0.282572966	0.368734673	0.87558003	0.415578675	0.5539693	0.417607441	0.47363217	0.815372591	0.638174743	0.515737613	0.552197466	0.673118351		0.329906137			0.359789446	0.57960775	0.783765957	0.986456432	0.440576467	0.985438842			0.395467367	0.424832274	0.475269541	3.0397034	0.409100939	0.675716243	0.620717793	0.602987764	0.706666749	0.558624421	0.666088824	0.45549926	0.568247239		0.393818871	0.40812574	0.471304432	0.827135604	0.581194566	0.671768572	0.545873442	0.648421318	0.364726347	0.589316424	0.381732274	0.491094353	0.330683051	0.502606224	1.59775937	0.62515999	0.560902562	0.383105418	0.545192798	0.728847506	0.651066355	0.513760694	0.466722218	0.444334713	0.919393821	0.647385535	0.732060343	0.451210893	0.569085657	0.815944322	0.706731768	0.731313835	0.652317911	0.866315898	0.50002308	0.349895082			0.333505162	0.442451554	0.555338624	0.58025621	0.383034572	0.608034552	0.727333553	0.593851985	0.446242964		0.466217789	0.446714246	0.628436312	0.463597938	0.704263636	0.558321781	0.499512433	0.27735778	0.366143605	0.395719643		0.565027626	0.789707769	0.55862931	0.817242946	0.352549073	0.371622138	0.60637785	0.685660745	0.492823673	0.40579014	0.419381816	1.032412803	0.690995541	0.732259385	0.559424466	4.062046801
MSTs	A136010-101	A136010-101						1.004280119				1.468363191	1.129649437		1.064994296	1.207256386	1.075415815	1.426322268	1.321617988	0.794473986	0.838696849					0.678229887	0.809709927	1.282909284										0.769048003		0.914923693	1.005804627	1.042662976	1.442287658	1.40334991				1.454603946	1.456744422	1.459904206	1.027736054	1.16508454	2.425966212	1.860225968	0.810369251	0.933655714	2.002018272	1.770213182	1.811152125	1.520430894			1.284517							1.070440906			1.225467815		1.509547009	1.740686844	1.712952128	1.469568659	1.583919198	1.088207902			1.019857819			0.960218098	1.197874454			0.790605674			1.197854029					0.853426908		1.285935012	1.399138528	1.562000399					0.960269522				0.919463142	1.027164823	1.117846363	1.132332075				0.872384231	1.087719798			
MSTs	A137012-101	A137012-101		1.016438419	1.192626069			0.033811213		1.268062778			1.242219183	0.641616086		0.087070399		0.059208344					1.40337837	0.067300024	0.147329689	0.920630485	0.851656443	0.506644675	0.067155027	1.12184896	0.647233349	0.060756994					0.144380629		0.191955991				0.664725252					0.480318959			0.030900737		0.044059125		1.507685173							0.091858575	0.675278307	1.047380907	1.71639871	0.840695871	0.668912237					0.05770385		0.197753002		0.1348696	1.185185396	0.159387451		0.320296485		0.157827609	0.492364003		0.042322309	0.035443437	1.235827354	0.993004186	0.042539272	1.521829449	0.668572419		0.043866169				0.13406517						0.885621967	0.897387765	0.784107233	1.052030212		0.494633332	0.070814863		0.045668125	0.469272224	0.048874338	0.043570589	1.149454477	1.3830064		0.028190335				0.111033975
MSTs	A138004-101	A138004-101	1.424295774	1.499619915	0.983520792	1.189921245	1.404099856	1.705837646	1.356956437	1.220695479	1.179802218	1.664016071	1.427253165	1.146040037	1.587485854	2.238463773	1.275122796	1.945957158	1.274899945	1.229419369	1.045348913	1.679405797	1.498837588	1.442058588	2.179420273	2.754607395	1.36512135	2.242566788	1.338183363	0.873850393	0.599660239	1.899278422	1.435051292	1.662790688	1.342154179	1.371977036	2.592540647	1.311561733	1.636060003	1.559148909	2.241126565	1.385918176	1.924774969	1.531304631	1.168690462	1.423426251	1.983027568	1.138970079	1.710505439	1.606520198	2.173973109	1.086102063	2.109096587	1.480820138	1.173967045	0.840768677	2.171879701	1.383211834	1.698062912	1.537146464	1.42584436	1.75312923	2.212585267	1.387066317	1.407713109	1.040306158	1.902252123	2.049522393	1.910030012	1.238077348	1.400034932	1.240584001	1.586289672	1.649830899	1.723043706	2.132946949	1.702592339	1.902874033	1.721607857	1.110313383	1.048033345	1.439215202	1.159708478	1.950469259	1.375037838	2.406672849	1.347670422	0.909695488	1.288141555	0.779008649	0.782822132	1.884082695	1.81884377	1.527361093	0.944154174	1.041598469	1.784166427	1.018759943	1.405267043	1.5795558	2.279454195	1.319114681	2.252386915	1.794979634	1.344948363	1.337514092	1.888773386	1.385693842	1.928537405	1.43507633	1.993248702	0.88857068	1.832700166	1.428271943	0.971681264	0.978420903	1.793653485	0.868296613	1.565726995	0.762480812	0.859059433	2.147306275
MSTs	A138009-101	A138009-101	5.100793053	12.43020359	13.85599602	4.23748836	5.929299581	5.125468712	6.493906261	9.40738673	9.884202218		10.43166113	8.866528545	7.224551189	5.419666344	5.335360322	0.843237236	2.630952213	0.567748747	1.427538836	9.206879945	16.48341193	8.863917608	7.818470671	9.581796499	11.02096201	6.548097355	3.320462395	13.76652593	9.144843201	5.48085997	4.103437957	8.713037561	3.899827861	4.612677639	3.587802879	3.317900847	3.131753871		1.499518076		9.428530602	6.655937954	6.854669996	6.590003739	8.152705005	10.11061415	2.83319299	3.426762443	1.036266326	1.767965089	7.595861187	5.691794812	10.82006991	6.257508834	5.112315333		1.297831721	2.273266585		7.630735508	11.47385586	16.92320665	23.43097351	11.84072319	9.236448855	4.66159312	7.168146672	7.438078513	6.017669972	8.154849511	8.077449824	5.908317593	4.12282088	2.664683557	11.26221252	0.774192416	0.772583054	3.054639234	1.10824812	7.485950485	7.175566303	5.1161664	7.383187517	4.615666509	13.37453039	6.201075417	1.115756239	11.17980764	9.989585691	2.490349833	5.399436466	5.815707699	5.303379621	8.161915244	12.34076902	0.643645226	0.761881882		1.987740694		11.65997627	13.19164744	11.31440394	16.11372678	1.221062795	8.730774104	0.897391859	0.971130301	3.791401889	7.143562193	2.709869212	2.41194747	9.190923651	10.47929172	1.748093965		2.591935164			1.518641557
MSTs	A139005-101	A139005-101																										2.705803407									3.051414898																									2.891860561	4.324417704	6.150354757	5.666183867	5.027129189	4.184073607	3.961511281	7.710493154	4.270731609	4.841871621		5.280787259	6.19781727	4.596218067	3.09365373		4.049402092	3.084086076	2.99212543																						2.794442624											3.878364404	3.839403085			3.951088005					
MSTs	A140003-101	A140003-101	0.775689876	1.712680386	2.126060836	0.490216302	1.084122578	1.175078595	1.51361172	1.221380589	0.980533572	1.137932935	1.187664339	1.975529945	1.705258995	2.576237445	1.776868741	1.956520016	1.581617427	1.218878366	1.399061777	0.987403269	2.810736242	1.821891729	3.138854541	2.582242962	2.739771441	3.750257022	3.381726745	2.812743219	3.123783487	2.838431151	1.300420582	2.406936654	2.133574574	1.934268535	1.741650692	1.596044048	2.571574514	1.769946202	1.796096766	1.765078193	1.579205435	1.815223194	1.661666066	1.640034682	1.408716853	1.635353261	1.033007677	1.263919993	1.506521678	1.727480153	2.544294761	1.668725	1.859780518	1.642840721	1.921119455	0.849731681	1.152106035	1.107555732	1.273041966	1.427080007	2.234628391	3.119758444	3.02575901	3.292206721	2.684871661	1.988100018	2.734858893	2.519700289	2.360029154	0.976180406	2.430924906	3.757955265	2.258054752	2.025235962	2.724112949	2.587365687	2.384046773	1.987100822	1.782785691	1.159490395	1.528098058	0.832817788	1.158658665	1.257609251	1.542406945	0.823631572	1.620717341	1.71433842	1.74260375	1.528560707	1.805951544	1.187324619	1.281337466	0.932206034	1.110297504	0.896859187	1.302257977	0.824645275	1.131512729	1.795875775	1.960848543	2.157649864	2.276596516	2.027564781	0.805343862	2.938121148	2.069208829	2.244876718	1.860795995	2.326340598	2.904272132	2.585369738	2.729739937	2.313854728	1.966051157	1.500458448	1.730261044	1.591117867	1.361956289	1.528306893
MSTs	A140006-101	A140006-101																								2.663490005		2.723114759									2.977251471						3.187356921										3.869284682										3.342582093				4.326143156																				3.066957477					3.738479985																														
MSTs	A141017-101	A141017-101																																			8.864488933																									7.405387974										5.020395136																									4.947622152																									8.272373892
MSTs	A142004-101	A142004-101		1.367735717	1.177993719			1.157039967		1.188059335				2.014194781		1.415074485	1.26138939	1.405335747	1.043032115		1.118761362		1.36434732			1.051518565	1.328776533	1.779718623	1.876610139	1.455140327	1.110399585	1.944845504		1.279134788	1.178735484				1.394279262		0.90580513	1.028851419	1.832204639	2.025445432	2.0494082	2.016745936	1.430641423	2.209663917	1.51421036	2.125617135	2.049722778	1.963283631	3.366893476	1.945366232	2.491861536	2.128539537	2.042360841	1.511224764	2.080520714	1.429599922			1.317474928	1.70204744	1.77368323	2.354642452	2.07193005	1.355346268	1.950839305		1.987991835		2.790027094	3.782880311	2.042126244	2.103847115	2.928654739	2.350319632	2.472242884	1.427987029	1.425290979		1.284763942			1.226968097	1.890936029	0.926592781	1.493286315	1.476003672	1.538409085	1.487027402	1.701652307		1.421368015			1.026516324	1.595296574		1.32642637	1.994030011	1.293590235	1.197256259	1.158772002	1.552148769	0.884989762	2.349861495	1.255484728	1.548626941	1.255022395	2.187962099	2.127659061	1.429245189	1.834066251	1.94712558	2.164823465	1.542965848	1.94125757		1.376492731	
MSTs	A142016-101	A142016-101	1.327532654	1.16219528	1.936297727	0.837077485	0.758689174	1.736488902	1.548469905	1.322061756	1.488578271	1.830196862	1.41977165	0.972880751	1.034611654	2.269951527	1.900730049	4.013316318	2.865743793	3.003649861	2.262025091	3.703180663	2.756848001	1.578004896	2.107999305	1.687276201	0.976184653	6.322973365	5.616203908	2.278147227	3.497295825	1.130412835	1.48120857	1.147000223	2.648928695	3.06696961	7.939011792	2.9663373	2.498274865	2.363545665	2.452451853	2.294426268	1.999093333	1.300742187	1.9884054	1.486788674	1.309438355	3.178510194	2.884807223	1.222997992	3.417098615	2.628698935	2.019936695	1.318211239	1.717020574	1.236011172	1.727678797	1.882942694	1.918580262	2.524306185	2.069720272	2.96954686	2.056820995	1.563938448	2.27558463	1.460832604	1.484174068	4.671779121	4.032187147	2.197170704	3.393021084	1.223298235	3.664339603	1.804806941	0.961486014	0.688602029	0.928246111	4.377433766	4.001090588	1.840966078	2.368321341	3.210246828	2.265663865	1.370995548	1.217855458	1.608711371	1.732166905	1.794032959	4.132053041	2.003334399	3.202670815	3.968851104	2.790030141	2.366021077	2.838574858	1.504905621	1.87563491	2.353923946	1.555789842	1.772554307	1.598355323	2.128603819	2.355884432	1.611522675	2.640853157	1.636112591	1.417993268	7.317092237	7.34540734	4.567828342	1.431460966	1.978598437	6.975336373	4.395938109	2.435143653	1.488034027	1.746002352	2.424177678	2.882717067	5.208518665	3.921831772	6.396950646
MSTs	A143003-101	A143003-101	4.078020825	8.033151228	7.698514322	2.515623832	4.652883361	4.632194638	5.129723399	5.852383834	4.939459224	3.681663083	5.943410653	7.824609113	5.109807307	6.974076633	6.260844575	7.908711916	7.463196304	5.855424936	6.665414884	22.40257104	8.075693143	4.472756599	7.265046206	6.764503732	6.492795205	8.110834257	8.768447882	6.760342121	6.759237712	7.386598672	4.013849922	6.410165983	5.697402206	5.028750791	4.672869713	5.070292291	7.62529959	4.724328983	5.271053719	6.34886331	5.514982481	5.758973115	5.994701567	5.449957219	4.847516849	6.248903841	4.251919443	5.224647246	5.546914063	6.687867991	10.17149498	9.166117942	7.376191905	7.993460857	7.764885839	4.605739056	6.16680583	5.118737612	5.210961348	3.414674334	5.432244132	6.615327927	8.055801478	7.338426396	6.108857349	5.03830277	6.693660412	5.74048514	5.028603263	2.796527393	6.727528331	8.076188656	5.919826325	5.613878469	8.205485124	6.398323338	7.216693948	5.779605589	6.621288192	11.04642741	7.633590604	4.300130645	5.787795223	6.732557209	7.598778466	3.898986658	7.205742357	6.809391411	6.278861114	6.435853949	6.596753074	5.475049421	5.04261725	5.297303926	4.253884028	5.374795174	7.874583213	5.114485339	5.240711296	8.435071832	5.816322837	6.224216561	7.163798853	5.682108823	3.702214776	7.805923048	5.363051074	5.410192291	5.851318762	6.834645701	7.938127371	7.448561874	7.781615109	8.162111246	6.482062036	4.934853293	6.55902721	5.367166471	5.290324823	3.401367004
