Class	Name	MPIMP-ID	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali
Acids	Piperidine-2-carboxylic acid	A127012-101	4.411534065	1.722579559	1.475342079	0.953391883	4.311951314	1.93216159	1.384935935	1.600071182	1.238697206	3.163995665	2.978865847	1.560845223	1.255936927	1.065661248	2.553294965	1.705727957	1.032618466	2.230576578	3.416208474	2.68702974	3.952169396	2.257949649	4.093829825	2.707303515	4.147859945	2.201179824	1.330906696	1.364078694	1.154397726	2.590819998	1.366620294	1.112296265	1.850575486	3.626130414	2.856843674	1.938894679	1.808753613	1.651217719	3.791978717	3.00528451	4.059574634	1.80738781	1.571952027	1.132719013	3.950437176	2.490805586	1.537807339	1.498656422	1.067246092	1.026029231	1.835548805	1.344304467	0.956551325	4.512502646	3.391714853	4.326790314	1.922016484	3.749210006	3.086654833	4.240595721	1.962904725	1.278821713	1.204645399	1.021096836	3.308884248	1.367886876	1.191502292	1.031182784	3.273736665	2.653133007	1.490831461	0.931864246	1.928053888	3.85725818	3.391403929	3.965886351	1.657489643	2.86238044	2.931242202	3.933530145	2.224865408	1.669069706	1.614478358	1.023907135	3.69376199	1.379032157	1.291046114	1.063557456	3.308170166	2.769791676
Acids	Pyruvic acid	A108002-101	0.482032539	0.75044287	0.664223087	0.608733529	1.01954662	0.848666364	0.735082319	0.56951563	0.848633265	0.941758571	1.016492135	0.615132818	0.61250771	0.598573805	1.090872336	0.628328887	0.546843363	0.702672677	0.48567353	0.513015769	0.482444837	0.915544779	0.612755143	0.484698979	1.894889279	0.679058502	0.850431226	0.535151125	0.650209161	0.944284888	0.795461953	1.024602228	0.942214915	0.873993499	0.768372526	0.907253291	0.964974835	1.043430631	0.837810779	0.801540225	0.631062871	1.020616911	0.926624408	0.875749211	0.862993318	1.150995927	1.040318437	0.912543396	0.883789004	1.447642415	0.999068857	0.985404385	0.585757863	1.005882839	0.97673408	1.017528997	1.064238689	0.750914174	1.047379084	1.586459536	0.801092135	0.752002025	0.684869818	0.786084189	1.24989584	0.738954461	0.661480312	0.618100727	0.667892321	0.79568265	0.707933939	0.668473881	0.89303183	0.801847745	0.707439243	0.593311687	0.903605478	0.472728405	0.516143116	1.640017781	0.90526289	1.002448439	0.77899429	0.816538145	1.548760199	0.752000241	0.656200103	0.649866041	0.523336472	0.701870866
Acids	Salicylic acid	A152003-101	0.016466929	0.073697259	0.096326091	0.093678582	0.072433324	0.611037908	0.82197735	0.749815165	1.77436058	0.063746462	0.623850871	0.710762838	0.927461821	1.333666591	0.454874659	0.658497019	0.06986125	0.675489224	0.584307153	0.794134137	0.056164701	0.598240695	0.430964164	0.335898841	0.636763212	0.131255005	0.128276977	0.158739909	0.146871909	0.400136017	0.080877744	0.091144487	0.119515964	0.068396855	0.220586695	0.60101881	0.143397525	0.13912832	0.118891757	0.100819113	0.044280852	0.57556605	0.11591998	0.171856561	0.078122115	0.566653964	0.581072134	0.917281632	0.697077649	0.325020198	1.048276544	0.172833469	0.112157538	0.649905183	0.64635787	0.214058091	0.236984386	0.124189054	0.126406946	0.130976906	0.470413465	0.057986471	0.071875367	0.083179812	0.449984547		0.098301897	0.089527134	0.92409627	0.119136187	0.905100912	0.816701312	0.910860858	0.608730577	0.837303419	0.051282855	0.763575789	0.056183315	0.022861866	0.092027446	0.389829904	0.599225546	0.851233582	0.989378582	0.479521797	0.062726152	0.064459031	0.20438901	0.065529789	0.059118052
Acids	Shikimic acid	A181002-101	1.358538739	2.004901532	1.226332569	1.19107685	2.050776563	1.573730038	1.79839012	1.780962781	1.42910558	1.400625795	1.988092725	1.994190628	1.891577308	1.703940364	2.145321507	1.163035911	1.621128462	1.562976931	0.596716073	1.21487757	1.057980534	1.749116982	0.912585107	1.062388674	1.166591997	0.664069717	0.945794781	0.76203683	0.762770004	1.338916013	1.444202588	2.597854988	1.650821624	1.729707523	1.894819877	2.292355843	1.447598836	1.953019751	1.346266466	1.851092254	1.299948778	1.816392265	1.866556841	0.720940084	1.720291505	1.337142668	2.206135782	1.809032494	1.286910386	1.648373297	1.252856722	2.317929998	2.070347515	1.542250874	1.424023085	0.878702394	1.393372261	1.14252816	1.764035475	1.601352996	2.679532812	2.814222834	3.101515851	2.669667439	2.302859281	2.022609866	2.803022103	3.509878013	1.429510504	2.120242809	2.514355534	2.406517426	2.76887522	1.376463283	2.371055032	1.281437259	1.910190361	0.938251552	1.176863773	2.262859699	2.034771312	2.563152542	1.762227593	1.984518986	1.537143103	0.971087108	1.598476773	1.475333896	0.717860489	1.116912539
Acids	Shikimic acid, 3-dehydro-	A178022-101	3.956891341									4.973482723	5.841864444				4.232779705									3.478297271						0.810605005					6.017667804	5.045593682				7.914831742	7.275223932				5.323778661					2.714025366									5.096527852	2.443572902															5.562768751	3.791442626		1.981542745		1.451994893							1.15310516	0.674733015		
Acids	Succinic acid	A134001-101	4.633174299	5.751218854	4.117577329	3.819096848	4.368392788	5.573080297	5.873410872	5.276364446	5.18136333	2.871064532	7.590107998	5.784302443	4.719420149	5.073496494	1.797231431	5.368458154	5.747322926	5.082033162	3.780825019	3.452587868	6.421710304	6.712202879	8.596720567	4.549182264	6.021014763	5.183763115	5.376768062	4.965547432	5.454471717	4.897959165	3.98532176	5.915698973	3.55705128	2.92550968	3.114729523	5.15790649	3.351438559	4.214613226	3.063321207	2.718259202	3.231916697	3.476405023	2.994004877	3.565553048	4.583957145	3.921901738	4.568537775	4.202142033	4.037040823	3.656308925	4.571680434	5.843268674	4.925854942	4.698364469	4.642754507	6.755135323	4.259173329	4.975968229	5.646970901	6.083958682	5.716341673	5.792666006	4.965097856	4.933142594	1.661816057	3.655436762	4.401437737	4.911582458	3.619068652	3.015627313	4.636105361	5.340559551	5.180913718	3.979790807	4.351556504	4.633719859	4.564460538	5.312245719	3.727335069	5.304699027	6.479448108	6.633517324	5.10672843	4.776764562	2.214232172	4.935076165	5.257363005	5.496530846	4.759271733	5.30705484
Acids	Syringic acid	A157021-101	1.543528659	2.671263301	2.350160242	2.782962673	2.54012537	2.858787649	3.296370906	2.391030472	2.532501611	1.389532248	3.47864459	1.916608844	1.562446189	1.730341984	1.821466197	1.847057456		2.378624374	2.392476259	1.445898274	1.484473129	2.449120729	2.772891381	1.348207434	1.374856765	2.496007122	2.017212589	2.016084212	2.157106325	1.367641877	1.737960032	2.585877919	2.47207066	2.677217981	1.887351756	2.299058673	2.371828354	3.036564274	2.660240604	2.069722124	1.587005537	2.482376757	2.431815959	3.094670545	3.357662401	3.747570163	2.765830263	2.567467896	2.115446842	1.890701639	2.713197323	3.588490422	1.522594426	2.830142847	2.336698355	1.795772796	2.199874867	2.497698965	2.300990739	1.322556969	3.245780532	2.424662292	2.382583281	1.810106481	2.093244465	2.420364979	1.902614929	1.627099457	2.828283181	3.009053677	1.759175706	1.482159071	2.913133189	2.260887486	2.108331625	1.396580643	2.490079293	2.11339844	1.880379288	2.091412108	2.571005495	2.250977821	2.737286149		2.894445659	2.650538206	2.651619011	2.115351826	2.053277895	1.885109361
Acids	Vanillic acid	A178004-101	0.804373056	1.979753611	1.60478822	1.351087122	1.61485257	1.99421095	2.422676755	3.185136506	1.451913704	1.653354241	2.859361175	2.138602756	1.137399851	0.973600755	1.447508826	1.829430625	2.196224329	2.387327771	1.877205013	0.938629358	1.207960224	2.929431708	4.424800166	0.970078008	1.312344762	3.467304578	2.226460139	3.342551191	2.724850574	1.468973595	2.796335289	3.787442455	3.252148039	3.237401568	2.607895536	3.104498701	3.585485894	3.157206634	2.24525235	1.952848878	1.880561321	2.865980769	2.540057662	2.0966124	2.13698195	3.330083367	3.069656904	2.366834013	2.495358382	1.299579777	2.774668958	3.125075859	1.120668266	2.907258425	2.041323569	4.394391361	4.720592643	3.671460689	3.489820516	1.643149221	2.303222952	1.490236408	1.162760095	1.003443288	1.500077101	1.29890291	1.412581254	0.890845833	1.562015913	1.24080754	1.431197957	1.450833153	2.641396189	1.938419025	1.156863668	1.891886648	2.830856266	5.35286792	3.247885353	2.397527667	2.241583283	2.441201476	3.26048145	1.236035046	1.881890268	4.645396668	10.84760147	4.302988334	6.140992405	3.562881979
Alcohols	1-Cyclohexenol	A105006-101		2.638157547	2.407138385	2.328348284	3.828706612	4.59026686	3.626960003	3.224882616	3.773990305		3.491820942	2.729503436	2.257521489	2.251592671	2.189360863	2.676980909	2.625094079	3.180388737	2.003235202	1.62381471	1.017015644	2.26667577	2.024577534	1.211904804	1.581310335	2.266777786	2.132364717	2.391652259	1.580759829	1.125041781	2.291436236	2.374913533	2.137803343	1.984735	1.878146333	2.282474564	1.738371403	2.697806529	1.49329672	1.869083325	1.337243441	2.369096736	2.993517209		4.33818835	3.808797918	3.315542562	2.315147486	2.085308551	2.526936715	2.134515793	2.03357874	2.815249772	2.621665656	1.518156729	1.042131296	2.552804559	1.605156905	1.276638166	1.740708842	3.837407837	3.341025192	2.998303186	2.531109136	2.766735253	3.281171496	3.016468281	2.513405454	4.553878392	3.8832482	3.4935206	3.141882181	5.396206989	3.505984905	3.054046608	1.803444617	4.537935259	2.302960055	1.548699416	1.021973117	3.632027925	4.145402756	3.29855142	2.668419525	1.175680709	3.280491853	3.409916513	2.642709045	3.39367601	2.257648574
Alcohols	4-Hydroxybenzyl alcohol	A000438-101																																																																																										
Alcohols	Benzylalcohol	A115003-101	1.696240995		4.866422151		0.96577859	7.570650479		1.774125697		1.014115606	1.267224993	2.306780183	1.826416563		0.93283736	1.827812521	1.154012515		0.925003102	7.24665942	0.948752805	1.249934982	1.530546843	0.86196517	1.047525383	1.771157789	7.58077922	8.697586927	5.572285544	0.849282795		1.289134803			1.337416251	2.48268664		1.956924326	0.778518216	0.86177912	1.671098662				1.142203838	0.861379384		2.37856928	1.63526553	0.919351655	2.172098229			2.396950117	6.15575312	2.436353577	2.241454085	8.369291585	2.397095763	1.804971659	1.223517947	1.111448235	1.899683499	4.248881441	1.012468252	6.313432009			1.668336741	1.730365969		0.891432114		6.2448002	1.123810526	5.777136095	4.391710192	5.082192445	1.017095853	1.277965864	2.066446578	10.67920536			5.555660533	1.892678444	4.933192769	6.802569725	2.335732235	7.088746862
Alcohols	Ethanol, 2-(4-hydroxyphenyl)-	A157014-101	0.704116939					0.611423397				0.844259904	0.645456833				0.50510318		0.6200283		0.535796614		0.851061373	1.058579212	0.49213407	0.565462833			0.738129394				1.189702938	2.202218345	1.317381488	1.511325219	1.433768914	1.101448297	0.836707865	0.945264636	1.037454189	1.100243867	1.111410878	0.874800404	0.845381442			0.608014144	0.7561306		0.622455708	0.525308804	0.756201081	0.972810446	0.613351676	0.953163761	0.805134874	1.17318888	0.913635536	1.158657467	1.264219441									0.835650905							0.59474707	0.589540222		0.647697698	0.558929515	3.762485887	0.572968189				0.718461982		1.120816567	0.753571335		
Amino Acids	Adipic acid, 2-amino-	A172006-101	4.619075745	5.918483746	4.422163829	5.171372445	7.7207856	5.371301935	6.042110113	5.928121287	6.257174617	1.201729475	8.512302582	6.095404422	5.311497485	6.177453379	6.108841754	2.814235496	3.19236516	3.318118479	2.500173236	2.602112797	2.282449514	3.574587584	3.345165853	2.530109032	12.97719665	2.204791806	1.732940068	2.099671841	3.134809158	4.446980788	3.600430956	6.366130158	3.746311507	6.268908138	6.069018823	5.600921997	6.653437988	4.877515625	4.648223987	6.303668272	9.097110361	8.631865759	8.323918568	7.592455654	6.418569379	3.887757817	4.406234803	4.17015887	2.777590242	5.949479711	2.139318545	3.168263926	3.121919951	3.181232876	3.835530878	2.114830457	2.175087849	2.140285597	3.401449547	10.47859913	7.279031945	8.992882679	8.825546275	9.406550651	6.062445469	5.927959183	8.328711155	8.738165759	7.361371367	9.622837892	12.55374176	15.06136343	15.59394714	12.98260609	16.13529159	8.317334914	7.445123048	2.935812818	6.778569402	5.326447471	7.475022194	7.353647823	8.599972444	7.975642641	12.75835731	3.555390001	4.653681494	5.724477219	3.740495134	5.399834623
Amino Acids	Adipo-2,6-lactam	A151013-101	4.805009716	14.58594688	15.10417364	15.15234217	8.939778073	15.30229867	18.79400773	17.87784356	21.67933455	1.71754308	17.50917623	15.92212318	15.75220039	16.74388486	10.95272185	15.20566531	12.89082169	17.42491449	14.3891146	11.43863793	8.408760525	16.61513184	10.14341565	9.672223948	12.76172549	10.96700553	11.14098706	9.705918113	15.09835462	8.325793324	11.05312726	11.55223382	11.05821289	10.8473941	10.23557801	12.05277935	14.71065954	14.66057593	8.412787469	9.224627093	8.374904607	14.89695055	18.48214486	20.46851176	12.48292905	14.87623338	17.75930367	17.72979936	16.6112689	8.258322604	13.73606506	14.3756029	12.74430297	17.57545038	14.15956845	7.770131315	13.49779611	8.004747977	9.03819561	8.27685408	11.42087324	11.44933556	11.18925274	11.77601976	11.80526551	11.38805019	10.65854354	11.69787697	10.7315385	11.39838235	12.35324472	12.1113038	16.50801602	12.76114925	12.22960117	8.557948426	13.49332527	5.264711649	9.237084974	3.700722716	12.76324002	14.8416914	16.97004488	13.36967258	13.87303574	10.61499457	9.462012307	9.241768933	8.571701362	9.927658781
Amino Acids	Alanine	A110001-101	2.619557077	9.308675985	4.729897194	9.15633207	1.17088948	6.074509706	10.78750275	6.9713042	9.171398573	1.260718029	3.811591283	5.846921543	8.286197578	4.526190824	0.825443289	2.337910387	7.350867534	5.490975088	1.637462887	1.180703322	2.175751752	4.235567665	1.792976554	1.375606838	3.4980554	3.76923966	7.620189914	5.344244911	2.447409155	2.306190806	11.07130118	7.340985325	4.444333445	1.703540532	1.137892415	7.996701108	3.527229617	4.988562043	1.823123076	1.822756309	1.937067646	4.42783516	3.899033462	3.010857532	1.8470835	3.330054405	4.698955909	2.984944901	2.017383661	0.874277023	2.418443549	4.277394484	5.646381408	1.853024781	1.275998903	1.789641868	5.003818463	1.136847484	0.961360845	3.177877676	5.683287943	8.789797709	10.95884028	6.133896566	0.771745741	1.855368572	8.1972463	5.246688331	2.015551653	1.071234765	6.432215136	3.820144869	4.718693047	1.926990868	1.574610675	2.058791007	3.190025429	0.787339888	1.151269058	1.858274207	1.954237491	3.507328143	5.283159615	2.542798124	1.195903048	2.668326391	4.619666733	6.180212249	1.094433059	0.816306653
Amino Acids	Alanine, 3-cyano-	A138005-101	2.641721917	5.666311159	4.971587817	3.953477158	11.80811431	14.27622624	9.6147459	8.458744525	11.60505149	0.0755397	9.483767221	6.324528324	4.565195308	4.056695782	6.024374059	5.078250726	4.25870366	4.992350971	4.358624025	3.222823942	2.287183535	4.70076694	3.143627806	1.683144374	0.729054342	3.695332671	2.23589175	1.6604972	1.704048441	0.18217577	3.421591088	5.152390317	4.20256077	6.239872945	3.047409607	4.843563851	3.834715002	4.635285354	3.699347009	2.546930386	3.816240796	5.081528962	6.633164302	4.374228649	13.04078829	10.00352093	7.392403733	6.771660278	3.284677505	6.960509355	3.027643727	3.592054777	1.394712659	6.331271134	2.869685015	1.60087791	3.083448696	3.902017804	1.428900043	0.237921958	14.12168909	11.78494927	6.631494003	5.683868505	7.960849479	7.791812997	8.957025174	6.057474934	15.14980354	10.3924801	11.39491606	12.44159417	18.81747025	11.96638604	11.91272264	4.12005843	13.11935346	8.724338774	3.80040807	0.332324661	11.9260997	9.091333629	8.296243235	5.373144536	1.428224941	5.989491381	6.986885791	4.712048859	6.985897639	5.171964743
Amino Acids	Alanine, beta-	A144001-101	7.109305617	6.52212381	5.230085381	5.013699719	4.328385352	6.84706663	5.892738631	5.728594279	6.538418999	4.926111021	9.037967549	7.888721644	5.126936659	4.98079464	10.28541927	5.547412051	4.480380101	6.04961777	4.604892465	4.240074458	8.755136267	8.44919301	8.547755968	7.031676059	7.72098039	6.114149814	6.900494042	5.23254046	6.609247774	4.649809542	4.560925429	4.584654172	5.021275701	5.150347162	5.646747898	6.827983284	5.502701277	6.302776753	6.573346284	7.042940636	7.185680806	6.186721849	6.058324693	6.120340398	7.715365138	5.286640612	5.420064063	4.456964898	4.061007656	9.979092581	5.714936249	6.167094011	2.816447955	5.966044234	6.27439188	7.455184848	5.955548591	6.10938847	6.269289996	13.19869191	4.56399162	5.004564009	3.887842121	3.683740428	10.04853494	3.75433234	3.753388365	3.223198328	4.495156714	3.66376997	4.525839883	4.383251544	6.258470766	5.558559081	6.484604535	4.530872963	4.367511135	3.836096803	4.591362742	9.394123878	6.088279605	6.528371638	5.32851667	4.786417874	7.325082004	4.360506701	4.181579708	2.814607206	4.254062605	4.276077901
Amino Acids	Asparagine	A168001-101	6.75663845	11.38296093	13.12152473	12.8514856	12.57122267	14.10954378	15.53597696	17.77205838	21.25957869	0.355571739	13.40897954	12.76801158	13.55113935	15.11797151	10.8448878	12.17698311	10.2656371	9.924797665	11.13270235	8.180094906	6.075145347	10.36024582	7.565073423	7.587194092	1.450254707	4.294368097	3.229173004	2.38805661	5.45284258	0.533026965	10.44423008	15.47015214	11.06915043	11.54658881	11.09380953	9.219211191	6.398984855	9.0089618	5.593511288	8.438985986	9.573571124	14.31645361	17.76371916	19.06182421	11.38220345	14.34300401	15.57181893	16.346826	14.93455143	8.994556236	6.349926854	9.946159105	11.7036201	12.51337264	10.32318296	6.56751376	7.957076576	7.455967306	9.500693858	1.222675321	16.51479131	17.21575511	18.10378984	18.18882127	11.40442651	16.99670819	14.57449146	16.36730672	14.68772638	19.80486477	19.15156454	16.93160812	25.38408179	17.84394586	17.12301689	11.18979792	19.26866738	10.76834938	13.17647212	0.907551731	13.97907255	17.48062282	24.1750477	18.00782631	7.547674228	15.32360459	13.88793069	14.34277992	12.90502437	17.4359685
Amino Acids	Aspartic acid	A144003-101	4.312757663	3.916519326	2.47547527	1.79778604	1.36805147	2.113142595	3.540924231	2.356111348	2.842905748	3.072206574	3.595752524	6.597717864	4.252417412	3.2920444	1.778477114	3.631761412	8.116609944	4.742409309	3.010073165	2.681057048	5.277171816	5.013171148	5.04541758	3.826882346	9.856647007	3.242271907	5.193203042	3.937690574	2.679023722	6.435994281	2.182467053	4.917091352	2.305738875	1.77234059	1.935413726	4.05580054	1.597513063	3.732773368	3.106816532	4.186548941	3.295903975	2.86739336	2.833513674	2.023378024	2.384345986	2.657185748	4.474697435	4.372586475	2.402521921	2.297523776	3.721705867	9.188171786	6.439815486	2.623110486	3.14453578	4.708583142	3.032701859	3.477060264	3.843772242	7.36299461	1.578082693	1.854143145	1.849590473	1.381656983	2.058520197	1.096078368	2.204424797	2.715369901	1.164520698	0.818491845	1.09355411	2.805494754	1.451518756	1.298139301	1.328012304	1.34859832	1.96485127	1.869963431	1.324192598	4.501382162	1.530113095	3.063340612	2.853293235	1.343732431	6.929620001	1.123304202	2.753788122	1.904314139	1.025242696	1.013004557
Amino Acids	Butanoic acid, 4-amino-	A153003-101	3.766190064	5.899357075	5.294014294	5.070756057	5.208381019	5.373916155	6.374718774	14.9111654	6.653226654	0.240468168	5.406063177	6.480387023	4.311095184	4.238238534	3.156426368	5.921261681	5.698065496	6.62429623	7.690413689	3.873403753	5.45432598	7.608792926	10.83082983	5.025769466	0.549703418	10.27775123	8.929659246	16.9100363	16.66609647	0.572335498	4.480730037	5.40973487	3.17565429	5.267678817	4.480908267	4.534616322	4.692925228	4.984512997	4.051781728	3.862407392	2.448030388	3.501897697	4.166967304	2.825676964	5.157723653	4.813086649	7.138706258	5.806327816	10.83397222	1.944827036	4.231145952	5.15288788	3.207540557	5.20640881	4.922204182	11.42139109	18.22909365	7.723237217	8.236351954	0.435489146	5.230230914	5.261092489	5.769558529	5.634197885	3.277324881	6.014835409	5.823401456	5.761162873	6.026189427	6.261108837	5.254455962	4.952829376	6.646734043	6.088118807	5.878951764	5.998869405	7.663790359	11.23654695	9.901222191	0.519148768	6.811121348	8.174754964	9.714423323	7.505791374	0.418441046	16.56181679	16.26428248	11.99781247	15.53676836	13.95026874
Amino Acids	Butyro-1,4-lactam	A114004-101	3.88357098	3.775426235	2.727453426	2.744083567	3.978269657	3.625474138	3.562927249	4.794200129	4.179105964	1.96520674	5.557599771	3.776873577	3.109413417	3.281209859	2.715203506	3.491534959	3.830917075	4.107345002	3.8997993	3.194439679	4.470728285	5.2126751	10.67651432	3.742523971	1.990636567	4.624763494	5.055459615	6.577956133	6.39108854	1.227748939	3.752166702	6.392911459	4.411367094	4.799549344	4.241475035	5.784481771	4.05666461	5.094570123	5.369215047	4.004014111	4.990944435	4.473145946	4.068459006	3.491830845	4.382696525	5.544984462	6.074955972	5.107510757	4.911635887	3.167808215	5.388618235	6.203527051	6.883128347	7.148651356	6.138455777	10.82593384	10.29086329	7.03878726	7.671791324	1.703928858	3.369910119	3.048006173	3.610926949	3.336136151	3.572245097	2.81170394	3.467137806	5.077121179	3.189981652	3.191821061	3.150498684	3.718992182	3.952245141	3.697102184	3.399971677	4.201281019	3.63858364	5.437783431	4.460716318	2.011612868	4.065302838	4.014530216	3.715757659	2.945130149	2.335026182	6.260794071	10.1669288	16.1652591	6.601108395	5.180116574
Amino Acids	Cysteine	A156002-101	0.754143478	2.458335898	2.204445051	2.519492179	3.528674427	2.71482058	3.224126782	3.222269883	3.603809304	0.254712696	4.019721852	2.955169182	3.015477665	3.44974309	6.520473861	2.194173783	2.512412014	2.415336225	1.9333367	2.321658624	1.015536874	2.089163608		2.749382692	3.643996928	1.627092988	2.255812018	1.557382206	2.129982146	1.342554158	8.884698344	9.138017858	8.258829443	8.043588225	11.66328369	7.705163357	8.561062873	6.558919808	3.585318546	6.445161351	3.041350843	6.28647607	5.837305437	5.616396246	3.338788864	4.08772221	5.970422794	4.901374264	4.24109124	4.76608822	3.428240164	4.319038112	3.554204089	5.073750829	4.399744947		5.248312386	3.094915005	5.531558402	2.503357255	3.529509489	4.131191529	3.427929592	3.967478304	6.032063504	2.560784615	3.667542916	4.30525383	3.385192353	3.181978288	3.282077448	4.074055033	4.157685691	3.284816785	4.523577415		3.235511153			2.067879183	3.914903261	3.579044814	3.65120382	3.976186663	4.212896591					
Amino Acids	Glutamic acid	A163001-101	8.510212137	16.58210612	16.85120735	18.21811497	9.703910332	14.06406389	17.665922	13.6857652	19.63161591	5.017107292	17.25710704	16.35178577	14.99158904	15.32190469	9.175271368	13.93319911	13.49256273	15.95843776	12.46620632	11.02440607	8.937071359	15.27247241	6.568750568	9.720403705	8.728493054	8.389443459	13.05876747	5.241027084	9.096197349	8.427452583	12.25447897	14.79195383	13.58021816	12.34097746	11.14156592	13.07725084	14.57730953	16.87980387	10.37363312	10.41723992	8.915904172	15.19480658	18.20232708	19.03730455	12.04106576	14.06978307	15.49704796	15.13098546	13.13425176	7.564342997	13.1172933	15.76276116	13.96218859	16.34777692	13.03287779	4.73856605	4.71554792	9.444679828	10.51169139	8.18172544	14.66216124	13.6643878	14.39368077	14.15964003	10.41116819	12.85536611	12.92681595	14.9985141	12.51609667	14.41937944	13.75731783	14.00675521	19.35077401	15.14504265	13.57564142	8.644892423	15.22339798	4.217931393	9.021547118	7.074518694	13.37551584	15.66719997	20.55461115	15.0476682	9.48490342	4.36819901	1.692178066	8.313700336	1.401538355	10.99379666
